dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100 14 0 0 0 3 0 4 0 7 0 -9 0 0.0241135 0 0.0248227 0 0.0232108 0 0.0255319 0 0.3891013 0 -0.2791348 0 0.0234043 0 -0.0010638 0 -0.0254778 0 NaN 235
Contig10018 5 0 0 0 0 0 2 0 3 0 -9 0 0.0087719 0 0.0127592 0 0.0078295 0 0.0130492 0 1.0897616 0 -0.212491 0 0.0101675 0 -0.0005981 0 -0.0327869 0 NaN 209
Contig101174 4 0 0 0 4 0 0 0 0 0 -9 0 0.0172414 0 0 0 0.0188088 0 0 0 -0.7801219 0 0 0 0.0086207 0 0 0 0 0 NaN 116
Contig1012 3 0 0 0 0 0 2 0 1 0 -9 0 0.002907 0 0.0096899 0 0.0031712 0 0.0095137 0 -0.6123703 0 0.1676555 0 0.005814 0 -0.0004845 0 -0.045977 0 NaN 172
Contig10128 11 0 0 0 3 0 5 0 3 0 -9 0 0.0282738 0 0.0386905 0 0.0292208 0 0.038961 0 -0.3144584 0 -0.0686731 0 0.0357143 0 0.0022321 0 0.0366972 0 NaN 112
Contig101474 2 0 0 0 1 0 1 0 0 0 -9 0 0.0044643 0 0.0044643 0 0.0048701 0 0.0048701 0 -0.6123711 0 -0.6123711 0 0.0044643 0 0 0 0 0 NaN 112
Contig10169 3 0 0 0 2 0 1 0 0 0 -9 0 0.0114943 0 0.0057471 0 0.0125392 0 0.0062696 0 -0.7098949 0 -0.6123711 0 0.0086207 0 0 0 0 0 NaN 87
Contig1027 3 0 0 0 1 0 1 0 1 0 -9 0 0.0233333 0 0.02 0 0.0218182 0 0.0218182 0 0.5915791 0 -0.7098949 0 0.02 0 -0.0016667 0 -0.045977 0 NaN 50
Contig10359 2 0 0 0 2 0 0 0 0 0 -9 0 0.0042373 0 0 0 0.0046225 0 0 0 -0.7098949 0 0 0 0.0021186 0 0 0 0 0 NaN 236
Contig1038 4 0 0 0 2 0 1 0 1 0 -9 0 0.0137615 0 0.0107034 0 0.0150125 0 0.0100083 0 -0.7544498 0 0.5915791 0 0.0114679 0 -0.0007645 0 -0.037037 0 NaN 109
Contig10402 2 0 0 0 1 0 0 0 1 0 -9 0 0.0204082 0 0.0102041 0 0.0222635 0 0.0111317 0 -0.7098949 0 -0.6123711 0 0.0127551 0 -0.002551 0 -0.1052632 0 NaN 49
Contig10468 11 0 0 0 4 0 2 0 5 0 -9 0 0.029361 0 0.0224525 0 0.0254357 0 0.0197833 0 1.5359749 0 1.3233047 0 0.0246114 0 -0.0012953 0 -0.0294117 0 NaN 193
Contig10499 6 0 0 0 1 0 3 0 2 0 -9 0 0.0075415 0 0.0120664 0 0.0074044 0 0.0123406 0 0.1676555 0 -0.212491 0 0.0135747 0 0.0037707 0 0.1801802 0 NaN 221
Contig10578 4 0 0 0 0 0 1 0 3 0 -9 0 0.010989 0 0.014652 0 0.008991 0 0.011988 0 2.011867 0 2.0803261 0 0.010989 0 -0.0018315 0 -0.0888888 0 NaN 182
Contig10604 4 0 0 0 0 0 3 0 1 0 -9 0 0.017094 0 0.0512821 0 0.013986 0 0.0559441 0 1.6329906 0 -0.7801219 0 0.0576923 0 0.0235043 0 0.2820513 0 NaN 39
Contig10710 2 0 0 0 1 0 1 0 0 0 -9 0 0.0036232 0 0.0036232 0 0.0039526 0 0.0039526 0 -0.6123711 0 -0.6123711 0 0.0036232 0 0 0 -1e-07 0 NaN 138
Contig10739 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0050251 0 0 0 0.005482 0 0 0 -0.7098949 0 0.0025126 0 0 0 0 0 NaN 199
Contig10809 4 0 0 0 2 0 2 0 0 0 -9 0 0.0052356 0 0.0052356 0 0.0057116 0 0.0057116 0 -0.7098954 0 -0.7098954 0 0.0104712 0 0.0052356 0 0.3636364 0 NaN 191
Contig10825 8 0 0 0 3 0 4 0 1 0 -9 0 0.0045328 0 0.0052301 0 0.0045645 0 0.0057056 0 -0.0650096 0 -0.7968428 0 0.0049686 0 8.72e-05 0 0.010101 0 NaN 478
Contig10837 3 0 0 0 2 0 1 0 0 0 -9 0 0.0120275 0 0.0051546 0 0.0112465 0 0.0056232 0 0.5915791 0 -0.6123716 0 0.0103093 0 0.0017182 0 0.1025641 0 NaN 97
Contig10865 5 0 0 0 1 0 3 0 1 0 -9 0 0.0324074 0 0.0648148 0 0.030303 0 0.0606061 0 0.5915791 0 0.6501015 0 0.0486111 0 0 0 -1e-07 0 NaN 36
Contig10893 4 0 0 0 2 0 2 0 0 0 -9 0 0.0018416 0 0.0018416 0 0.002009 0 0.002009 0 -0.7098949 0 -0.7098949 0 0.0018416 0 0 0 0 0 NaN 543
Contig10929 2 0 0 0 1 0 1 0 0 0 -9 0 0.0027322 0 0.0027322 0 0.0029806 0 0.0029806 0 -0.6123711 0 -0.6123711 0 0.0054645 0 0.0027322 0 0.3636363 0 NaN 183
Contig10945 2 0 0 0 0 0 1 0 1 0 -9 0 0.0015337 0 0.0035787 0 0.0016732 0 0.0033463 0 -0.6123711 0 0.5915791 0 0.0023006 0 -0.0002556 0 -0.0606061 0 NaN 326
Contig10968 2 0 0 0 0 0 0 0 2 0 -9 0 0.0013774 0 0.0013774 0 0.0015026 0 0.0015026 0 -0.7098954 0 -0.7098954 0 0.0017218 0 0.0003444 0 0.1250001 0 NaN 726
Contig11007 13 0 0 0 3 0 2 0 8 0 -9 0 0.023183 0 0.018797 0 0.0225564 0 0.0205058 0 0.279136 0 -0.8337857 0 0.0178571 0 -0.0031328 0 -0.0932402 0 NaN 266
Contig11062 5 0 0 0 2 0 2 0 1 0 -9 0 0.0046296 0 0.005144 0 0.0050505 0 0.0050505 0 -0.7544498 0 0.1676562 0 0.0046296 0 -0.0002572 0 -0.0310078 0 NaN 324
Contig11070 15 0 0 0 5 0 7 0 3 0 -9 0 0.0099617 0 0.0118774 0 0.0100313 0 0.0125392 0 -0.068672 0 -0.5280641 0 0.0100575 0 -0.0008621 0 -0.0472442 0 NaN 435
Contig11075 2 0 0 0 2 0 0 0 0 0 -9 0 0.0140845 0 0 0 0.0153649 0 0 0 -0.7098949 0 0 0 0.0070423 0 0 0 1e-07 0 NaN 71
Contig11089 2 0 0 0 0 0 1 0 1 0 -9 0 0.008658 0 0.012987 0 0.0070838 0 0.0141677 0 1.6329906 0 -0.7098949 0 0.0097403 0 -0.0010823 0 -0.0606059 0 NaN 77
Contig11093 2 0 0 0 1 0 0 0 1 0 -9 0 0.04 0 0.0266667 0 0.0436364 0 0.0218182 0 -0.7098949 0 1.6329898 0 0.03 0 -0.0033333 0 -0.060606 0 NaN 25
Contig11107 5 0 0 0 2 0 2 0 1 0 -9 0 0.0113636 0 0.0113636 0 0.0123967 0 0.0123967 0 -0.7544498 0 -0.7544498 0 0.0198864 0 0.0085227 0 0.3 0 NaN 132
Contig11121 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0277778 0 0 0 0.025974 0 0 0 0.5915791 0 0.0297619 0 0.015873 0 0.3950617 0 NaN 42
Contig11143 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0095238 0 0 0 0.0103896 0 0 0 -0.7098949 0 0.0047619 0 0 0 0 0 NaN 105
Contig1117 2 0 0 0 1 0 1 0 0 0 -9 0 0.0061728 0 0.0061728 0 0.006734 0 0.006734 0 -0.6123711 0 -0.6123711 0 0.0061728 0 0 0 0 0 NaN 81
Contig11246 2 0 0 0 0 0 0 0 2 0 -9 0 0.0024691 0 0.0032922 0 0.0026936 0 0.0026936 0 -0.7098954 0 1.893054 0 0.0024691 0 -0.0004115 0 -0.0888889 0 NaN 405
Contig1132 10 0 0 0 5 0 3 0 2 0 -9 0 0.0038168 0 0.0027263 0 0.0041638 0 0.0029741 0 -0.8173354 0 -0.7968428 0 0.0035442 0 0.0002726 0 0.0454545 0 NaN 917
Contig11342 4 0 0 0 1 0 2 0 1 0 -9 0 0.0063694 0 0.0095541 0 0.0069485 0 0.0104227 0 -0.7098949 0 -0.7544498 0 0.0071656 0 -0.0007962 0 -0.0606061 0 NaN 157
Contig11356 13 0 0 0 5 0 4 0 4 0 -9 0 0.0257827 0 0.0230203 0 0.0271221 0 0.0241085 0 -0.4915111 0 -0.446372 0 0.0214088 0 -0.0029926 0 -0.0753624 0 NaN 181
Contig11375 6 0 0 0 2 0 1 0 3 0 -9 0 0.0262346 0 0.0200617 0 0.0252525 0 0.020202 0 0.37186 0 -0.0650096 0 0.0243056 0 0.0011574 0 0.0277777 0 NaN 108
Contig11393 4 0 0 0 0 0 1 0 3 0 -9 0 0.014245 0 0.019943 0 0.013986 0 0.018648 0 0.1676562 0 0.6501015 0 0.017094 0 0 0 1e-07 0 NaN 117
