dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10002 30 0 21 0 4 0 5 0 0 0 14 0 0.0147059 0 0.0183824 0 0.0160428 0 0.0200535 0 -0.7801219 0 -0.7968428 0 0.1819853 0 0.1654412 0 0.8510638 0 NaN 136
Contig10024 15 0 15 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3488372 0 0.3488372 0 1 0 NaN 43
Contig10036 39 0 28 0 6 0 5 0 0 0 11 0 0.0376984 0 0.031746 0 0.038961 0 0.0324675 0 -0.3144577 0 -0.212491 0 0.3839286 0 0.3492063 0 0.8517846 0 NaN 84
Contig10045 17 0 15 0 1 0 1 0 0 0 -9 0 0.0111111 0 0.0148148 0 0.0121212 0 0.0121212 0 -0.6123711 0 1.6329906 0 0.3611111 0 0.3481481 0 0.9388264 0 NaN 45
Contig10046 59 0 48 0 4 0 7 0 0 0 17 0 0.0162907 0 0.0263158 0 0.0164046 0 0.0287081 0 -0.0650107 0 -0.817336 0 0.4097744 0 0.3884712 0 0.9124357 0 NaN 133
Contig10062 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2692308 0 0.2692308 0 1 0 NaN 26
Contig10070 18 0 10 0 3 0 5 0 0 0 10 0 0.03 0 0.0633333 0 0.0327273 0 0.0545455 0 -0.7544498 0 1.5405626 0 0.27 0 0.2233333 0 0.7322404 0 NaN 50
Contig10075 21 0 17 0 3 0 1 0 0 0 -9 0 0.0310734 0 0.0084746 0 0.027735 0 0.009245 0 1.089761 0 -0.6123711 0 0.3220339 0 0.3022599 0 0.8972746 0 NaN 59
Contig10077 43 0 40 0 2 0 1 0 0 0 -9 0 0.0116279 0 0.005814 0 0.012685 0 0.0063425 0 -0.7098939 0 -0.6123703 0 0.4796512 0 0.4709302 0 0.9686099 0 NaN 86
Contig10079 15 0 12 0 2 0 1 0 0 0 -9 0 0.025641 0 0.0128205 0 0.027972 0 0.013986 0 -0.7098949 0 -0.6123711 0 0.3397436 0 0.3205128 0 0.9049774 0 NaN 39
