dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1008 4 0 2 0 1 0 1 0 0 0 -9 0 0.0111111 0 0.0083333 0 0.0090909 0 0.0090909 0 1.6329906 0 -0.6123711 0 0.0458333 0 0.0361111 0 0.6797385 0 NaN 60
Contig10112 3 0 1 0 2 0 0 0 0 0 -9 0 0.0291667 0 0 0 0.0272727 0 0 0 0.5915791 0 0 0 0.04375 0 0.0291667 0 0.5333333 0 NaN 40
Contig10238 11 0 8 0 0 0 3 0 0 0 -9 0 0 0 0.0148515 0 0 0 0.0162016 0 0 0 -0.7544498 0 0.1014851 0 0.0940594 0 0.8786127 0 NaN 101
Contig1058 7 0 3 0 1 0 3 0 0 0 -9 0 0.0068493 0 0.0273973 0 0.007472 0 0.0224159 0 -0.6123711 0 2.011867 0 0.0650685 0 0.0479452 0 0.6153846 0 NaN 73
Contig10734 6 0 5 0 0 0 1 0 0 0 -9 0 0 0 0.0076923 0 0 0 0.0083916 0 0 0 -0.6123711 0 0.0884615 0 0.0846154 0 0.9263158 0 NaN 65
Contig10752 19 0 15 0 2 0 2 0 0 0 -9 0 0.0032258 0 0.0032258 0 0.0035191 0 0.0035191 0 -0.7098949 0 -0.7098949 0 0.0532258 0 0.05 0 0.8985507 0 NaN 310
Contig1101 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0487805 0 0.0487805 0 1 0 NaN 41
Contig11232 4 0 3 0 1 0 0 0 0 0 -9 0 0.005 0 0 0 0.0054545 0 0 0 -0.6123711 0 0 0 0.0325 0 0.03 0 0.8727273 0 NaN 100
Contig11239 15 0 12 0 2 0 1 0 0 0 -9 0 0.0079365 0 0.0039683 0 0.008658 0 0.004329 0 -0.7098949 0 -0.6123711 0 0.1011905 0 0.0952381 0 0.9014084 0 NaN 126
Contig11403 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0533333 0 0.0533333 0 1 0 NaN 75
Contig1143 6 0 5 0 0 0 1 0 0 0 -9 0 0 0 0.0138889 0 0 0 0.0151515 0 0 0 -0.6123711 0 0.1458333 0 0.1388889 0 0.9195402 0 NaN 36
Contig11526 16 0 16 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1103448 0 0.1103448 0 1 0 NaN 145
Contig1155 20 0 16 0 3 0 1 0 0 0 -9 0 0.008982 0 0.002994 0 0.0097986 0 0.0032662 0 -0.7544506 0 -0.6123711 0 0.1017964 0 0.0958084 0 0.9014084 0 NaN 167
Contig11585 8 0 4 0 3 0 1 0 0 0 -9 0 0.0258621 0 0.0086207 0 0.0282132 0 0.0094044 0 -0.7544498 0 -0.6123711 0 0.1034483 0 0.0862069 0 0.7407408 0 NaN 58
Contig11664 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0689655 0 0.0689655 0 1 0 NaN 29
Contig11711 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0153846 0 0 0 0.0167832 0 0 0 -0.7098949 0 0.0230769 0 0.0153846 0 0.5333334 0 NaN 65
Contig11815 7 0 2 0 3 0 2 0 0 0 -9 0 0.0192308 0 0.0096154 0 0.0157343 0 0.0104895 0 2.011867 0 -0.7098949 0 0.0432692 0 0.0288462 0 0.5333333 0 NaN 104
Contig11851 5 0 2 0 1 0 2 0 0 0 -9 0 0.0106383 0 0.0212766 0 0.0116054 0 0.0232108 0 -0.6123716 0 -0.7098954 0 0.0797872 0 0.0638298 0 0.6956522 0 NaN 47
Contig11954 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0392157 0 0.0392157 0 1 0 NaN 51
Contig12075 5 0 3 0 0 0 2 0 0 0 -9 0 0 0 0.0215054 0 0 0 0.0175953 0 0 0 1.893054 0 0.0645161 0 0.0537634 0 0.7407407 0 NaN 62
