dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig101746 4 0 0 0 1 0 3 0 0 0 -9 0 0.0069444 0 0.0208333 0 0.0075758 0 0.0227273 0 -0.6123711 0 -0.7544498 0 0.0347222 0 0.0208333 0 0.4615385 0 NaN 72
Contig103011 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0263158 0 0 0 0.0287081 0 0 0 -0.7098954 0 0.0263158 0 0.0131579 0 0.3636364 0 NaN 38
Contig106362 4 0 0 0 2 0 1 0 1 0 -9 0 0.0192308 0 0.0128205 0 0.020979 0 0.013986 0 -0.7544498 0 -0.7098949 0 0.0144231 0 -0.0016026 0 -0.0606061 0 NaN 78
Contig109890 5 0 0 0 1 0 4 0 0 0 -9 0 0.0063492 0 0.0190476 0 0.0051948 0 0.0207792 0 1.6329906 0 -0.7801219 0 0.0142857 0 0.0015873 0 0.0666667 0 NaN 105
Contig114828 3 0 0 0 2 0 1 0 0 0 -9 0 0.0113636 0 0.0075758 0 0.0123967 0 0.0061983 0 -0.7098949 0 1.6329906 0 0.0113636 0 0.0018939 0 0.1025642 0 NaN 88
Contig114954 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0339506 0 0 0 0.030303 0 0 0 1.089761 0 0.0231481 0 0.0061728 0 0.1720431 0 NaN 54
Contig115224 2 0 0 0 2 0 0 0 0 0 -9 0 0.03125 0 0 0 0.0340909 0 0 0 -0.7098949 0 0 0 0.015625 0 0 0 0 0 NaN 32
Contig125080 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0140845 0 0 0 0.0153649 0 0 0 -0.7098949 0 0.0140845 0 0.0070423 0 0.3636364 0 NaN 71
Contig132946 3 0 1 0 2 0 0 0 0 0 -9 0 0.0071429 0 0 0 0.0077922 0 0 0 -0.7098949 0 0 0 0.0178571 0 0.0142857 0 0.6956522 0 NaN 140
Contig137109 5 0 1 0 0 0 4 0 0 0 -9 0 0 0 0.0229885 0 0 0 0.0250784 0 0 0 -0.7801219 0 0.0287356 0 0.0172414 0 0.4615384 0 NaN 87
Contig1377 8 0 7 0 1 0 0 0 0 0 -9 0 0.0102041 0 0 0 0.0111317 0 0 0 -0.6123711 0 0 0 0.1581633 0 0.1530612 0 0.9448819 0 NaN 49
Contig138477 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.026455 0 0 0 0.025974 0 0 0 0.1676562 0 0.0238095 0 0.010582 0 0.3137255 0 NaN 63
