dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1001 4 0 2 0 0 0 2 0 0 0 -9 0 0 0 0.0140562 0 0 0 0.0131435 0 0 0 0.5915791 0 0.0331325 0 0.0261044 0 0.6797386 0 NaN 83
Contig100137 4 0 0 0 3 0 1 0 0 0 -9 0 0.0205993 0 0.005618 0 0.0183861 0 0.0061287 0 1.0897616 0 -0.6123711 0 0.0224719 0 0.0093633 0 0.289855 0 NaN 89
Contig1002 8 0 3 0 1 0 4 0 0 0 -9 0 0.0048544 0 0.0194175 0 0.0052957 0 0.0211827 0 -0.6123711 0 -0.7801219 0 0.0509709 0 0.038835 0 0.6464646 0 NaN 103
Contig100211 15 0 10 0 1 0 4 0 0 0 8 0 0.0032895 0 0.0142544 0 0.0035885 0 0.0143541 0 -0.6123716 0 -0.0650096 0 0.0789474 0 0.0701754 0 0.8205128 0 NaN 152
Contig100335 18 0 17 0 0 0 1 0 0 0 -9 0 0 0 0.008658 0 0 0 0.0070838 0 0 0 1.6329906 0 0.2272727 0 0.2229437 0 0.9671361 0 NaN 77
Contig10050 7 0 3 0 0 0 4 0 0 0 -9 0 0 0 0.013245 0 0 0 0.0144491 0 0 0 -0.7801208 0 0.0298013 0 0.0231788 0 0.6666667 0 NaN 151
Contig10074 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0408163 0 0.0408163 0 1 0 NaN 98
Contig10077 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0084034 0 0 0 0.0091673 0 0 0 -0.7098949 0 0.0210084 0 0.0168067 0 0.6956522 0 NaN 119
Contig1008 4 0 1 0 1 0 2 0 0 0 -9 0 0.006734 0 0.010101 0 0.0055096 0 0.0110193 0 1.6329898 0 -0.7098949 0 0.020202 0 0.0117845 0 0.4444444 0 NaN 99
Contig100933 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0454545 0 0.0454545 0 1 0 NaN 44
Contig10100 6 0 5 0 1 0 0 0 0 0 -9 0 0.0019841 0 0 0 0.0021645 0 0 0 -0.6123711 0 0 0 0.0228175 0 0.0218254 0 0.9263158 0 NaN 252
Contig10116 4 0 3 0 0 0 1 0 0 0 -9 0 0 0 0.0045455 0 0 0 0.0049587 0 0 0 -0.6123716 0 0.0295455 0 0.0272727 0 0.8727273 0 NaN 110
Contig1015 7 0 3 0 1 0 3 0 0 0 -9 0 0.0071685 0 0.0179211 0 0.0058651 0 0.0175953 0 1.6329906 0 0.1676562 0 0.0483871 0 0.0358423 0 0.620155 0 NaN 93
Contig101624 8 0 2 0 0 0 6 0 0 0 -9 0 0 0 0.0655738 0 0 0 0.0536513 0 0 0 2.1562846 0 0.0819672 0 0.0491803 0 0.4615384 0 NaN 61
Contig10169 10 0 6 0 1 0 3 0 0 0 -9 0 0.0030441 0 0.0068493 0 0.0024907 0 0.007472 0 1.6329898 0 -0.7544498 0 0.0353881 0 0.0304414 0 0.7785888 0 NaN 219
Contig101783 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0113636 0 0 0 0.0123967 0 0 0 -0.6123711 0 0.0284091 0 0.0227273 0 0.6956521 0 NaN 44
Contig102021 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0064103 0 0 0 0.006993 0 0 0 -0.6123711 0 0.0160256 0 0.0128205 0 0.6956522 0 NaN 78
Contig102030 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273973 0 0.0273973 0 1 0 NaN 73
Contig102228 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0136054 0 0 0 0.0111317 0 0 0 1.6329898 0 0.0306122 0 0.0238095 0 0.6666667 0 NaN 49
Contig10226 29 0 22 0 1 0 6 0 0 0 13 0 0.0020747 0 0.0124481 0 0.0022633 0 0.0135798 0 -0.6123711 0 -0.8086064 0 0.1047718 0 0.0975104 0 0.8847059 0 NaN 241
Contig102340 5 0 2 0 0 0 3 0 0 0 -9 0 0 0 0.0230769 0 0 0 0.0251748 0 0 0 -0.7544498 0 0.0576923 0 0.0461538 0 0.6956522 0 NaN 65
Contig10247 10 0 3 0 1 0 6 0 0 0 -9 0 0.005698 0 0.025641 0 0.004662 0 0.027972 0 1.6329913 0 -0.8086064 0 0.0555556 0 0.039886 0 0.5925926 0 NaN 117
Contig102487 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0307692 0 0.0307692 0 1 0 NaN 65
Contig1025 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0149254 0 0 0 0.0162822 0 0 0 -0.7098949 0 0.0298507 0 0.0223881 0 0.631579 0 NaN 67
