dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100001 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0291005 0 0 0 0.025974 0 0 0 1.0897616 0 0.0198413 0 0.005291 0 0.172043 0 NaN 63
Contig100140 4 0 3 0 0 0 1 0 0 0 -9 0 0 0 0.0046296 0 0 0 0.0037879 0 0 0 1.6329906 0 0.0243056 0 0.0219907 0 0.8444445 0 NaN 144
Contig100513 5 0 2 0 0 0 3 0 0 0 -9 0 0 0 0.0141509 0 0 0 0.0154374 0 0 0 -0.7544498 0 0.0259434 0 0.0188679 0 0.6037736 0 NaN 106
Contig100548 16 0 14 0 0 0 2 0 0 0 -9 0 0 0 0.002331 0 0 0 0.0019072 0 0 0 1.893054 0 0.0262238 0 0.0250583 0 0.9247312 0 NaN 572
Contig100658 2 0 0 0 2 0 0 0 0 0 -9 0 0.0081585 0 0 0 0.0076287 0 0 0 0.5915791 0 0 0 0.0052448 0 0.0011655 0 0.1403509 0 NaN 143
Contig100891 9 0 9 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0275229 0 0.0275229 0 1 0 NaN 327
Contig101561 4 0 2 0 0 0 2 0 0 0 -9 0 0 0 0.0023522 0 0 0 0.0021994 0 0 0 0.5915791 0 0.0055444 0 0.0043683 0 0.6797386 0 NaN 496
Contig101636 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0155642 0 0.0155642 0 1 0 NaN 257
Contig101652 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0377358 0 0.0377358 0 1 0 NaN 53
Contig101814 10 0 7 0 0 0 3 0 0 0 -9 0 0 0 0.0055556 0 0 0 0.0054545 0 0 0 0.1676562 0 0.0266667 0 0.0238889 0 0.8309179 0 NaN 300
Contig101833 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.028169 0 0.028169 0 1 0 NaN 71
Contig101849 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0141343 0 0.0141343 0 1 0 NaN 283
Contig101978 2 0 1 0 1 0 0 0 0 0 -9 0 0.0038314 0 0 0 0.0031348 0 0 0 1.6329898 0 0 0 0.0086207 0 0.006705 0 0.6666667 0 NaN 174
Contig102341 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127877 0 0.0127877 0 1 0 NaN 391
Contig102624 9 0 6 0 0 0 3 0 0 0 -9 0 0 0 0.0047771 0 0 0 0.0052113 0 0 0 -0.7544498 0 0.0230892 0 0.0207006 0 0.832 0 NaN 314
Contig102818 7 0 6 0 0 0 1 0 0 0 -9 0 0 0 0.0013661 0 0 0 0.0014903 0 0 0 -0.6123711 0 0.0184426 0 0.0177596 0 0.9369369 0 NaN 366
Contig103075 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.047619 0 0.047619 0 1 0 NaN 42
Contig103142 6 0 1 0 1 0 4 0 0 0 -9 0 0.0026455 0 0.0099206 0 0.0021645 0 0.008658 0 1.6329906 0 1.3652138 0 0.0128968 0 0.0066138 0 0.3755868 0 NaN 252
Contig103227 4 0 1 0 0 0 3 0 0 0 -9 0 0 0 0.0062241 0 0 0 0.0067899 0 0 0 -0.7544498 0 0.0093361 0 0.0062241 0 0.5333333 0 NaN 241
Contig103434 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152284 0 0.0152284 0 1 0 NaN 197
Contig103446 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0130719 0 0.0130719 0 1 0 NaN 153
Contig103459 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0410959 0 0.0410959 0 1 0 NaN 146
Contig103490 5 0 3 0 0 0 2 0 0 0 -9 0 0 0 0.0036832 0 0 0 0.0030136 0 0 0 1.893054 0 0.0110497 0 0.0092081 0 0.7407407 0 NaN 362
Contig103502 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195312 0 0.0195312 0 1 0 NaN 256
Contig103833 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0116279 0 0.0116279 0 1 0 NaN 172
Contig104038 11 0 6 0 0 0 5 0 0 0 5 0 0 0 0.0065646 0 0 0 0.0059678 0 0 0 0.9562117 0 0.0185996 0 0.0153173 0 0.7272727 0 NaN 457
Contig104104 3 0 1 0 1 0 1 0 0 0 -9 0 0.0044248 0 0.0058997 0 0.004827 0 0.004827 0 -0.6123711 0 1.6329906 0 0.0199115 0 0.0147493 0 0.620155 0 NaN 113
Contig104154 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192308 0 0.0192308 0 1 0 NaN 312
Contig104219 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258621 0 0.0258621 0 1 0 NaN 116
Contig104289 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0087719 0 0.0087719 0 1 0 NaN 342
Contig104349 4 0 3 0 0 0 1 0 0 0 -9 0 0 0 0.0045872 0 0 0 0.0050042 0 0 0 -0.6123711 0 0.0298165 0 0.0275229 0 0.8727273 0 NaN 109
Contig104355 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0149813 0 0 0 0.0122574 0 0 0 1.893054 0 0.011236 0 0.0037453 0 0.2222222 0 NaN 89
Contig104358 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0116279 0 0 0 0.012685 0 0 0 -0.7098939 0 0.0174419 0 0.0116279 0 0.5333333 0 NaN 86
Contig10436 7 0 5 0 0 0 2 0 0 0 -9 0 0 0 0.0076628 0 0 0 0.0062696 0 0 0 1.8930532 0 0.0344828 0 0.0306513 0 0.8205128 0 NaN 174
Contig1048 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0222222 0 0 0 0.0181818 0 0 0 1.6329906 0 0.05 0 0.0388889 0 0.6666667 0 NaN 30
Contig104830 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0089686 0 0.0089686 0 1 0 NaN 446
Contig104980 12 0 12 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0189873 0 0.0189873 0 1 0 NaN 632
Contig105077 4 0 1 0 3 0 0 0 0 0 -9 0 0.0050167 0 0 0 0.0054728 0 0 0 -0.7544498 0 0 0 0.0058528 0 0.0033445 0 0.4324324 0 NaN 299
Contig105083 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0168539 0 0.0168539 0 1 0 NaN 178
