dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100 6 0 0 0 6 0 0 0 0 0 -9 0 0.0877193 0 0 0 0.0861244 0 0 0 0.1796903 0 0 0 0.0657895 0 0.0219298 0 0.2222222 0 NaN 38
Contig10017 9 0 1 0 6 0 2 0 0 0 -9 0 0.0588235 0 0.0196078 0 0.0641711 0 0.0213904 0 -0.8086064 0 -0.7098949 0 0.0882353 0 0.0490196 0 0.4166667 0 NaN 51
Contig10019 4 0 1 0 1 0 1 0 1 0 -9 0 0.0512821 0 0.0384615 0 0.041958 0 0.041958 0 1.893054 0 -0.7098949 0 0.1057692 0 0.0608974 0 0.4367816 0 NaN 26
Contig10036 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909091 0 0.0909091 0 1 0 NaN 33
Contig100371 12 0 7 0 4 0 1 0 0 0 8 0 0.0192308 0 0.0048077 0 0.020979 0 0.0052448 0 -0.7801219 0 -0.6123711 0 0.0841346 0 0.0721154 0 0.7741935 0 NaN 104
Contig1004 14 0 2 0 1 0 11 0 0 0 -9 0 0.0039683 0 0.0449735 0 0.004329 0 0.047619 0 -0.6123711 0 -0.5582699 0 0.0535714 0 0.0291005 0 0.4045977 0 NaN 126
Contig10043 9 0 0 0 8 0 1 0 0 0 -9 0 0.0586854 0 0.0070423 0 0.0614597 0 0.0076825 0 -0.4463709 0 -0.6123711 0 0.0492958 0 0.0164319 0 0.2222222 0 NaN 71
Contig10046 6 0 3 0 1 0 2 0 0 0 -9 0 0.0074074 0 0.0111111 0 0.0060606 0 0.0121212 0 1.6329906 0 -0.7098949 0 0.0555556 0 0.0462963 0 0.7407408 0 NaN 90
Contig10049 13 0 1 0 1 0 10 0 1 0 -9 0 0.0201149 0 0.0977012 0 0.0188088 0 0.1034483 0 0.5915791 0 -0.5582699 0 0.0862069 0 0.0272988 0 0.2093664 0 NaN 58
Contig10053 13 0 3 0 10 0 0 0 0 0 -9 0 0.0811403 0 0 0 0.0717703 0 0 0 1.3062658 0 0 0 0.1085526 0 0.0679825 0 0.4891519 0 NaN 76
Contig10056 7 0 3 0 2 0 2 0 0 0 -9 0 0.0136986 0 0.0136986 0 0.014944 0 0.014944 0 -0.7098949 0 -0.7098949 0 0.0547945 0 0.0410959 0 0.6315789 0 NaN 73
Contig10062 12 0 0 0 9 0 2 0 1 0 -9 0 0.131579 0 0.0438596 0 0.1435407 0 0.0430622 0 -0.8337865 0 0.1676555 0 0.0888158 0 0.0010965 0 0.0070923 0 NaN 38
Contig10068 7 0 2 0 5 0 0 0 0 0 -9 0 0.0410628 0 0 0 0.0395257 0 0 0 0.37186 0 0 0 0.0688406 0 0.0483092 0 0.5734767 0 NaN 69
Contig10075 27 0 7 0 18 0 2 0 0 0 15 0 0.0695444 0 0.0095923 0 0.0706344 0 0.0078483 0 -0.1577665 0 1.893054 0 0.1115108 0 0.0719424 0 0.5095541 0 NaN 139
Contig10081 8 0 1 0 1 0 6 0 0 0 -9 0 0.0138889 0 0.0925926 0 0.0151515 0 0.0909091 0 -0.6123711 0 0.179691 0 0.0902778 0 0.037037 0 0.2844444 0 NaN 36
Contig10091 5 0 2 0 2 0 1 0 0 0 -9 0 0.0106061 0 0.0045455 0 0.0099174 0 0.0049587 0 0.5915791 0 -0.6123716 0 0.0272727 0 0.019697 0 0.5977011 0 NaN 110
Contig10092 27 0 2 0 7 0 17 0 1 0 -9 0 0.0338983 0 0.1002825 0 0.03698 0 0.0832049 0 -0.8240709 0 2.0983024 0 0.1144068 0 0.0473164 0 0.2872454 0 NaN 118
Contig1010 8 0 1 0 6 0 1 0 0 0 -9 0 0.0612245 0 0.0136054 0 0.0667903 0 0.0111317 0 -0.8086064 0 1.6329898 0 0.0612245 0 0.0238095 0 0.2666667 0 NaN 49
Contig10106 18 0 2 0 7 0 8 0 1 0 -9 0 0.0376812 0 0.0507246 0 0.0379447 0 0.0426877 0 -0.0686731 0 1.873889 0 0.0804348 0 0.0362319 0 0.3189792 0 NaN 115
Contig10109 6 0 1 0 5 0 0 0 0 0 -9 0 0.0321285 0 0 0 0.0328587 0 0 0 -0.2124918 0 0 0 0.0301205 0 0.0140562 0 0.3333333 0 NaN 83
Contig10111 4 0 0 0 4 0 0 0 0 0 -9 0 0.0481482 0 0 0 0.0484849 0 0 0 -0.0650096 0 0 0 0.0388889 0 0.0148148 0 0.2601626 0 NaN 45
Contig10123 4 0 2 0 2 0 0 0 0 0 -9 0 0.0151515 0 0 0 0.0165289 0 0 0 -0.7098949 0 0 0 0.0378788 0 0.030303 0 0.6956522 0 NaN 66
Contig10125 3 0 0 0 3 0 0 0 0 0 -9 0 0.0425532 0 0 0 0.0348162 0 0 0 2.0118663 0 0 0 0.0319149 0 0.0106383 0 0.2222223 0 NaN 47
Contig10142 4 0 3 0 1 0 0 0 0 0 -9 0 0.015625 0 0 0 0.0170455 0 0 0 -0.6123711 0 0 0 0.1015625 0 0.09375 0 0.8727273 0 NaN 32
Contig10152 7 0 0 0 1 0 6 0 0 0 -9 0 0.0138889 0 0.0659722 0 0.0113636 0 0.0681818 0 1.6329906 0 -0.3144577 0 0.046875 0 0.0069444 0 0.0903955 0 NaN 48
Contig10154 15 0 12 0 1 0 2 0 0 0 -9 0 0.0064935 0 0.012987 0 0.0070838 0 0.0141677 0 -0.6123711 0 -0.7098949 0 0.1785714 0 0.1688312 0 0.9082969 0 NaN 77
Contig10157 15 0 12 0 0 0 3 0 0 0 -9 0 0 0 0.0129032 0 0 0 0.0105572 0 0 0 2.011867 0 0.0870968 0 0.0806452 0 0.877193 0 NaN 155
Contig10164 13 0 6 0 5 0 2 0 0 0 7 0 0.0286738 0 0.0125448 0 0.0293255 0 0.0117302 0 -0.212491 0 0.59158 0 0.0887097 0 0.0681004 0 0.6537634 0 NaN 93
Contig10165 9 0 3 0 4 0 2 0 0 0 -9 0 0.0384615 0 0.0192308 0 0.041958 0 0.020979 0 -0.7801219 0 -0.7098949 0 0.0865385 0 0.0576923 0 0.5333333 0 NaN 52
Contig10167 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0376344 0 0 0 0.0351906 0 0 0 0.5915791 0 0.0241935 0 0.0053763 0 0.140351 0 NaN 31
Contig1017 10 0 2 0 1 0 7 0 0 0 -9 0 0.0070423 0 0.0610329 0 0.0076825 0 0.0537772 0 -0.6123711 0 1.3233047 0 0.0739437 0 0.0399061 0 0.40118 0 NaN 71
Contig10184 34 0 1 0 16 0 15 0 2 0 -9 0 0.0746269 0 0.0634328 0 0.07327 0 0.0691995 0 0.1893217 0 -0.8505662 0 0.1203358 0 0.051306 0 0.2981029 0 NaN 134
Contig1019 21 0 0 0 13 0 6 0 2 0 -9 0 0.0877193 0 0.0421053 0 0.0861244 0 0.045933 0 0.188287 0 -0.8240714 0 0.093421 0 0.0285088 0 0.2006173 0 NaN 95
Contig10195 10 0 3 0 7 0 0 0 0 0 -9 0 0.0470085 0 0 0 0.048951 0 0 0 -0.389207 0 0 0 0.0705128 0 0.0470086 0 0.5333333 0 NaN 78
Contig10204 5 0 0 0 2 0 3 0 0 0 -9 0 0.0147059 0 0.0294118 0 0.0160428 0 0.0240642 0 -0.7098949 0 2.011867 0 0.0441176 0 0.0220588 0 0.3636364 0 NaN 68
Contig10230 6 0 5 0 1 0 0 0 0 0 -9 0 0.0138889 0 0 0 0.0113636 0 0 0 1.6329906 0 0 0 0.1145833 0 0.1076389 0 0.8985507 0 NaN 48
Contig102451 2 0 0 0 2 0 0 0 0 0 -9 0 0.0243902 0 0 0 0.0266075 0 0 0 -0.7098954 0 0 0 0.0121951 0 0 0 1e-07 0 NaN 41
Contig10246 6 0 0 0 4 0 1 0 1 0 -9 0 0.0740741 0 0.0277778 0 0.0757576 0 0.030303 0 -0.212491 0 -0.7098949 0 0.0729167 0 0.0219907 0 0.1979167 0 NaN 36
Contig10248 8 0 0 0 5 0 3 0 0 0 -9 0 0.0578231 0 0.0306122 0 0.0556586 0 0.0333952 0 0.3718608 0 -0.7544498 0 0.0510204 0 0.0068027 0 0.0808079 0 NaN 49
Contig10249 26 0 5 0 19 0 2 0 0 0 8 0 0.0564972 0 0.0056497 0 0.0585516 0 0.0061633 0 -0.3592328 0 -0.7098949 0 0.0734463 0 0.0423729 0 0.4379562 0 NaN 177
Contig10250 7 0 2 0 3 0 2 0 0 0 -9 0 0.0261905 0 0.0142857 0 0.0233766 0 0.0155844 0 1.0897616 0 -0.7098949 0 0.0607143 0 0.0404762 0 0.5333334 0 NaN 70
Contig10259 13 0 3 0 5 0 2 0 3 0 -9 0 0.0404984 0 0.0233645 0 0.0407817 0 0.0254885 0 -0.068672 0 -0.7968428 0 0.078271 0 0.0463396 0 0.4533333 0 NaN 107
Contig1026 10 0 2 0 0 0 8 0 0 0 -9 0 0 0 0.05 0 0 0 0.0545455 0 0 0 -0.8240709 0 0.075 0 0.05 0 0.5333333 0 NaN 80
Contig10270 29 0 4 0 16 0 9 0 0 0 -9 0 0.0641026 0 0.0397436 0 0.0671329 0 0.0377622 0 -0.4598886 0 0.5222324 0 0.1211538 0 0.0692308 0 0.4324324 0 NaN 130
