dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1 3 0 1 0 1 0 1 0 0 0 -9 0 0.0074627 0 0.0074627 0 0.0081411 0 0.0081411 0 -0.6123711 0 -0.6123711 0 0.0223881 0 0.0149254 0 0.5333334 0 NaN 67
Contig10060 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0677966 0 0.0677966 0 1 0 NaN 59
Contig10066 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0149254 0 0.0149254 0 1 0 NaN 134
Contig10097 9 0 8 0 1 0 0 0 0 0 -9 0 0.0046296 0 0 0 0.0050505 0 0 0 -0.6123711 0 0 0 0.0763889 0 0.0740741 0 0.9481481 0 NaN 108
Contig10207 4 0 1 0 2 0 1 0 0 0 -9 0 0.0097324 0 0.0036496 0 0.0079628 0 0.0039814 0 1.893054 0 -0.6123711 0 0.020073 0 0.013382 0 0.5333333 0 NaN 137
Contig10211 3 0 1 0 2 0 0 0 0 0 -9 0 0.0082645 0 0 0 0.0090158 0 0 0 -0.7098954 0 0 0 0.0165289 0 0.0123967 0 0.631579 0 NaN 121
Contig105509 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0266667 0 0.0266667 0 1 0 NaN 75
Contig1066 5 0 3 0 0 0 2 0 0 0 -9 0 0 0 0.0121528 0 0 0 0.0113636 0 0 0 0.5915791 0 0.0390625 0 0.0329861 0 0.7562189 0 NaN 96
Contig10732 16 0 11 0 0 0 4 0 1 0 8 0 0.0034014 0 0.0153061 0 0.0027829 0 0.0139147 0 1.6329898 0 0.9562117 0 0.0663265 0 0.0569728 0 0.7768116 0 NaN 196
Contig107609 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0.04 0 1 0 NaN 125
Contig108 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0378788 0 0 0 0.0371901 0 0 0 0.1676562 0 0.0227273 0 0.0037879 0 0.1025642 0 NaN 44
Contig10906 2 0 1 0 1 0 0 0 0 0 -9 0 0.0075758 0 0 0 0.0082645 0 0 0 -0.6123711 0 0 0 0.0189394 0 0.0151515 0 0.6956522 0 NaN 66
Contig110057 2 0 0 0 1 0 1 0 0 0 -9 0 0.0083333 0 0.0083333 0 0.0090909 0 0.0090909 0 -0.6123711 0 -0.6123711 0 0.0083333 0 0 0 0 0 NaN 60
Contig11174 7 0 5 0 0 0 2 0 0 0 -9 0 0 0 0.004902 0 0 0 0.0045837 0 0 0 0.59158 0 0.0241597 0 0.0217087 0 0.8350168 0 NaN 238
Contig113395 4 0 2 0 1 0 1 0 0 0 -9 0 0.0044643 0 0.0044643 0 0.0048701 0 0.0048701 0 -0.6123711 0 -0.6123711 0 0.0267857 0 0.0223214 0 0.7407407 0 NaN 112
Contig1158 5 0 2 0 0 0 3 0 0 0 -9 0 0 0 0.0063025 0 0 0 0.0068755 0 0 0 -0.7544498 0 0.0157563 0 0.012605 0 0.6956522 0 NaN 238
Contig11647 4 0 2 0 2 0 0 0 0 0 -9 0 0.0133333 0 0 0 0.0145455 0 0 0 -0.7098954 0 0 0 0.0333333 0 0.0266667 0 0.6956522 0 NaN 75
Contig11696 7 0 3 0 4 0 0 0 0 0 -9 0 0.0146199 0 0 0 0.0127592 0 0 0 1.3652138 0 0 0 0.0277778 0 0.0204678 0 0.6153846 0 NaN 171
Contig118129 18 0 12 0 3 0 3 0 0 0 7 0 0.0059055 0 0.0065617 0 0.0064424 0 0.0064424 0 -0.7544492 0 0.1676555 0 0.0541339 0 0.0479003 0 0.8145049 0 NaN 254
Contig118839 8 0 2 0 3 0 2 0 1 0 -9 0 0.0074349 0 0.0055762 0 0.0081108 0 0.0060831 0 -0.7801219 0 -0.7544498 0 0.0134758 0 0.0069703 0 0.3797469 0 NaN 269
Contig11953 6 0 5 0 0 0 1 0 0 0 -9 0 0 0 0.0055556 0 0 0 0.0060606 0 0 0 -0.6123711 0 0.0583333 0 0.0555556 0 0.9195402 0 NaN 90
Contig12099 3 0 2 0 1 0 0 0 0 0 -9 0 0.002907 0 0 0 0.0031712 0 0 0 -0.6123703 0 0 0 0.0130814 0 0.0116279 0 0.8205128 0 NaN 172
Contig12275 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0314465 0 0.0314465 0 1 0 NaN 159
Contig12434 2 0 0 0 1 0 1 0 0 0 -9 0 0.0090909 0 0.0121212 0 0.0099174 0 0.0099174 0 -0.6123716 0 1.6329898 0 0.0136364 0 0.0030303 0 0.1403509 0 NaN 55
Contig125606 3 0 2 0 1 0 0 0 0 0 -9 0 0.0119048 0 0 0 0.012987 0 0 0 -0.6123711 0 0 0 0.0535714 0 0.047619 0 0.8205128 0 NaN 42
Contig12667 5 0 2 0 3 0 0 0 0 0 -9 0 0.0454545 0 0 0 0.0495868 0 0 0 -0.7544498 0 0 0 0.0984849 0 0.0757576 0 0.6557377 0 NaN 33
Contig127103 4 0 3 0 0 0 1 0 0 0 -9 0 0 0 0.0032468 0 0 0 0.0035419 0 0 0 -0.6123711 0 0.0211039 0 0.0194805 0 0.8727273 0 NaN 154
Contig13141 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0178571 0 0 0 0.0194805 0 0 0 -0.6123711 0 0.0446429 0 0.0357143 0 0.6956522 0 NaN 28
Contig13481 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013245 0 0.013245 0 1 0 NaN 151
Contig13510 6 0 2 0 1 0 3 0 0 0 -9 0 0.0027778 0 0.0083333 0 0.0030303 0 0.0090909 0 -0.6123711 0 -0.7544492 0 0.0194444 0 0.0138889 0 0.5882353 0 NaN 180
Contig13631 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326797 0 0.0326797 0 1 0 NaN 153
Contig13762 3 0 2 0 0 0 1 0 0 0 -9 0 0 0 0.0055556 0 0 0 0.0060606 0 0 0 -0.6123711 0 0.025 0 0.0222222 0 0.8205128 0 NaN 90
Contig138739 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0228758 0 0.0228758 0 1 0 NaN 306
Contig14037 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.030303 0 0.030303 0 1 0 NaN 66
Contig14123 13 0 2 0 1 0 10 0 0 0 -9 0 0.0019157 0 0.0197957 0 0.0020899 0 0.0208986 0 -0.6123711 0 -0.5280641 0 0.0249042 0 0.0140485 0 0.4251208 0 NaN 261
Contig14293 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175439 0 0.0175439 0 1 0 NaN 114
Contig14876 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0096154 0 0 0 0.0104895 0 0 0 -0.6123711 0 0.0336538 0 0.0288462 0 0.7741935 0 NaN 52
Contig1488 5 0 1 0 1 0 3 0 0 0 -9 0 0.008547 0 0.0192308 0 0.006993 0 0.020979 0 1.6329906 0 -0.7544498 0 0.0288462 0 0.0149573 0 0.3809524 0 NaN 78
Contig149732 6 0 5 0 1 0 0 0 0 0 -9 0 0.0018797 0 0 0 0.0020506 0 0 0 -0.6123716 0 0 0 0.0197368 0 0.018797 0 0.9195402 0 NaN 266
Contig14995 16 0 13 0 1 0 2 0 0 0 -9 0 0.0022321 0 0.0059524 0 0.0024351 0 0.0048701 0 -0.6123711 0 1.893054 0 0.0636161 0 0.0595238 0 0.8926081 0 NaN 224
Contig15 17 0 17 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3269231 0 0.3269231 0 1 0 NaN 52
Contig15158 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0246914 0 0 0 0.020202 0 0 0 1.893054 0 0.037037 0 0.0246914 0 0.5333333 0 NaN 54
Contig155285 10 0 8 0 0 0 2 0 0 0 -9 0 0 0 0.0033784 0 0 0 0.0036855 0 0 0 -0.7098954 0 0.0287162 0 0.027027 0 0.9014084 0 NaN 296
Contig15644 11 0 7 0 1 0 3 0 0 0 -9 0 0.0060976 0 0.0182927 0 0.0066519 0 0.0199557 0 -0.6123716 0 -0.7544498 0 0.1036585 0 0.0914634 0 0.8108108 0 NaN 82
Contig1567 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163934 0 0.0163934 0 1 0 NaN 122
Contig15678 12 0 3 0 3 0 6 0 0 0 -9 0 0.0074627 0 0.0124378 0 0.0061058 0 0.0122117 0 2.011867 0 0.1796896 0 0.0242537 0 0.0143035 0 0.4509804 0 NaN 268
