dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10032 5 0 0 0 3 0 2 0 0 0 -9 0 0.0394737 0 0.0263158 0 0.0430622 0 0.0287081 0 -0.7544492 0 -0.7098954 0 0.0328947 0 0 0 0 0 NaN 38
Contig10037 3 0 0 0 1 0 1 0 1 0 -9 0 0.0486111 0 0.0416667 0 0.0454545 0 0.0454545 0 0.5915791 0 -0.7098949 0 0.0416667 0 -0.0034722 0 -0.0459771 0 NaN 24
Contig10071 7 0 3 0 2 0 2 0 0 0 -9 0 0.0108696 0 0.0126812 0 0.0118577 0 0.0118577 0 -0.7098949 0 0.5915791 0 0.0461957 0 0.0344203 0 0.6255144 0 NaN 92
Contig10082 4 0 1 0 1 0 2 0 0 0 -9 0 0.0048077 0 0.0096154 0 0.0052448 0 0.0104895 0 -0.6123711 0 -0.7098949 0 0.0168269 0 0.0096154 0 0.4324324 0 NaN 104
Contig10129 5 0 3 0 0 0 2 0 0 0 -9 0 0 0 0.0094851 0 0 0 0.0088692 0 0 0 0.5915791 0 0.0304878 0 0.0257453 0 0.7562189 0 NaN 123
Contig10139 9 0 0 0 3 0 4 0 2 0 -9 0 0.0238095 0 0.0238095 0 0.021645 0 0.025974 0 0.9562117 0 -0.8086064 0 0.0287698 0 0.0049603 0 0.106383 0 NaN 126
Contig10196 2 0 0 0 1 0 1 0 0 0 -9 0 0.0192308 0 0.025641 0 0.020979 0 0.020979 0 -0.6123711 0 1.6329906 0 0.0480769 0 0.025641 0 0.3950617 0 NaN 26
Contig10225 15 0 0 0 3 0 11 0 1 0 -9 0 0.0423729 0 0.1073446 0 0.03698 0 0.1109399 0 1.3652138 0 -0.3268444 0 0.0805085 0 0.0056497 0 0.0413437 0 NaN 59
Contig10241 4 0 0 0 1 0 3 0 0 0 -9 0 0.003992 0 0.00998 0 0.0032662 0 0.0097986 0 1.6329906 0 0.1676555 0 0.008982 0 0.001996 0 0.140351 0 NaN 167
Contig10261 5 0 0 0 4 0 1 0 0 0 -9 0 0.0263158 0 0.0087719 0 0.0287081 0 0.007177 0 -0.7801223 0 1.6329906 0 0.0460526 0 0.0285088 0 0.4814814 0 NaN 76
Contig10299 22 0 0 0 5 0 16 0 1 0 -9 0 0.04375 0 0.1208333 0 0.0409091 0 0.1159091 0 0.6738391 0 0.4336227 0 0.134375 0 0.0520833 0 0.2656042 0 NaN 80
Contig103167 2 0 0 0 2 0 0 0 0 0 -9 0 0.0416667 0 0 0 0.0454545 0 0 0 -0.7098949 0 0 0 0.0208333 0 0 0 -1e-07 0 NaN 24
Contig10329 12 0 0 0 3 0 9 0 0 0 -9 0 0.0241228 0 0.0614035 0 0.0215311 0 0.0645933 0 1.089761 0 -0.4915121 0 0.0493421 0 0.0065789 0 0.0808081 0 NaN 76
Contig10422 2 0 0 0 1 0 1 0 0 0 -9 0 0.0119048 0 0.0119048 0 0.012987 0 0.012987 0 -0.6123711 0 -0.6123711 0 0.0119048 0 0 0 0 0 NaN 42
Contig10432 16 0 7 0 0 0 9 0 0 0 11 0 0 0 0.0710784 0 0 0 0.0721925 0 0 0 -0.1535979 0 0.1580882 0 0.122549 0 0.6633499 0 NaN 68
Contig10467 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0234375 0 0 0 0.0255682 0 0 0 -0.7544498 0 0.0117188 0 0 0 0 0 NaN 64
Contig10501 5 0 0 0 0 0 4 0 1 0 -9 0 0.0128205 0 0.0683761 0 0.013986 0 0.0699301 0 -0.6123711 0 -0.212491 0 0.0384615 0 -0.0021368 0 -0.0310077 0 NaN 39
