dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig101523 5 0 0 0 1 0 1 0 3 0 -9 0 0.0289855 0 0.0235507 0 0.0237154 0 0.0237154 0 2.0803261 0 -0.0650096 0 0.0271739 0 0.0009058 0 0.0193236 0 NaN 92
Contig103932 6 0 0 0 3 0 1 0 2 0 -9 0 0.0146805 0 0.007772 0 0.0141309 0 0.0084786 0 0.37186 0 -0.7544498 0 0.0123057 0 0.0010794 0 0.0520833 0 NaN 193
Contig105831 2 0 0 0 1 0 1 0 0 0 -9 0 0.010101 0 0.0075758 0 0.0082645 0 0.0082645 0 1.6329906 0 -0.6123711 0 0.0113636 0 0.0025253 0 0.1403509 0 NaN 66
Contig111368 2 0 0 0 2 0 0 0 0 0 -9 0 0.00883 0 0 0 0.0072246 0 0 0 1.893054 0 0 0 0.0066225 0 0.0022075 0 0.2222223 0 NaN 151
Contig111427 2 0 0 0 2 0 0 0 0 0 -9 0 0.0025381 0 0 0 0.0027688 0 0 0 -0.7098949 0 0 0 0.001269 0 0 0 1e-07 0 NaN 394
Contig111755 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0084746 0 0.0084746 0 1 0 NaN 236
Contig112533 5 0 0 0 2 0 1 0 2 0 -9 0 0.0128205 0 0.0096154 0 0.013986 0 0.0104895 0 -0.7801219 0 -0.7544498 0 0.0176282 0 0.0064103 0 0.2461539 0 NaN 156
Contig113086 3 0 0 0 1 0 2 0 0 0 -9 0 0.0020161 0 0.0040323 0 0.0021994 0 0.0043988 0 -0.6123711 0 -0.7098949 0 0.0030242 0 0 0 1e-07 0 NaN 248
Contig114164 4 0 0 0 2 0 2 0 0 0 -9 0 0.0038504 0 0.0044004 0 0.0036004 0 0.0036004 0 0.5915791 0 1.893054 0 0.0057756 0 0.0016502 0 0.1860465 0 NaN 303
Contig117169 3 0 0 0 0 0 2 0 1 0 -9 0 0.0038536 0 0.0096339 0 0.0031529 0 0.0094587 0 1.6329898 0 0.1676555 0 0.0072254 0 0.0004817 0 0.0392157 0 NaN 173
Contig117717 2 0 0 0 2 0 0 0 0 0 -9 0 0.0067568 0 0 0 0.007371 0 0 0 -0.7098954 0 0 0 0.0101351 0 0.0067568 0 0.5333334 0 NaN 148
Contig119024 4 0 1 0 1 0 2 0 0 0 -9 0 0.0013699 0 0.0027397 0 0.0014944 0 0.0029888 0 -0.6123716 0 -0.7098954 0 0.0061644 0 0.0041096 0 0.5333334 0 NaN 365
Contig120331 2 0 0 0 0 0 1 0 1 0 -9 0 0.0043573 0 0.0065359 0 0.0035651 0 0.0071301 0 1.6329898 0 -0.7098949 0 0.004902 0 -0.0005447 0 -0.060606 0 NaN 153
Contig120578 3 0 0 0 0 0 0 0 3 0 -9 0 0.0111857 0 0.0100671 0 0.0109823 0 0.0109823 0 0.1676555 0 -0.7544506 0 0.011745 0 0.0011186 0 0.0567376 0 NaN 149
Contig123522 2 0 0 0 2 0 0 0 0 0 -9 0 0.0106383 0 0 0 0.0116054 0 0 0 -0.7098954 0 0 0 0.0053191 0 0 0 0 0 NaN 94
Contig124100 3 0 0 0 0 0 2 0 1 0 -9 0 0.004065 0 0.0135501 0 0.0044346 0 0.0133038 0 -0.6123716 0 0.1676555 0 0.0091463 0 0.0003388 0 0.0215053 0 NaN 123
