dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100 6 0 0 0 0 0 1 0 5 0 -9 0 0.0088652 0 0.0124113 0 0.0096712 0 0.0116054 0 -0.7968428 0 0.6738391 0 0.0110816 0 0.0004433 0 0.0232558 0 NaN 282
Contig1004 4 0 0 0 3 0 1 0 0 0 -9 0 0.0092593 0 0.0041152 0 0.010101 0 0.003367 0 -0.7544498 0 1.6329898 0 0.007716 0 0.0010288 0 0.0808081 0 NaN 162
Contig101 7 0 0 0 4 0 1 0 2 0 -9 0 0.0165746 0 0.0092081 0 0.0180814 0 0.0090407 0 -0.8086064 0 0.1676555 0 0.0124309 0 -0.0004604 0 -0.0208333 0 NaN 181
Contig10149 2 0 0 0 2 0 0 0 0 0 -9 0 0.0105105 0 0 0 0.009828 0 0 0 0.59158 0 0 0 0.0067568 0 0.0015015 0 0.1403509 0 NaN 111
Contig10184 7 0 0 0 4 0 2 0 1 0 -9 0 0.0147929 0 0.0098619 0 0.0161377 0 0.0096826 0 -0.7968428 0 0.1676562 0 0.0118343 0 -0.0004931 0 -0.0233918 0 NaN 169
Contig1021 8 0 0 0 2 0 3 0 3 0 -9 0 0.0104167 0 0.0134804 0 0.0100267 0 0.0120321 0 0.3718608 0 1.1679878 0 0.0119485 0 0 0 -1e-07 0 NaN 272
Contig10288 2 0 0 0 1 0 0 0 1 0 -9 0 0.0074786 0 0.0042735 0 0.006993 0 0.0034965 0 0.5915791 0 1.6329906 0 0.0048077 0 -0.0010684 0 -0.115942 0 NaN 156
Contig1040 2 0 0 0 1 0 0 0 1 0 -9 0 0.0057803 0 0.0028902 0 0.0063058 0 0.0031529 0 -0.7098949 0 -0.6123711 0 0.0065029 0 0.0021676 0 0.2222223 0 NaN 173
Contig10458 2 0 0 0 1 0 0 0 1 0 -9 0 0.0144928 0 0.0096618 0 0.0158103 0 0.0079051 0 -0.7098949 0 1.6329906 0 0.0181159 0 0.0060386 0 0.2222222 0 NaN 69
Contig1048 2 0 0 0 1 0 0 0 1 0 -9 0 0.0102041 0 0.005102 0 0.0111317 0 0.0055659 0 -0.7098949 0 -0.6123711 0 0.0063776 0 -0.0012755 0 -0.1052632 0 NaN 98
Contig10532 5 0 0 0 4 0 0 0 1 0 -9 0 0.0172414 0 0.0045977 0 0.0188088 0 0.0037618 0 -0.7968428 0 1.6329906 0 0.0103448 0 -0.0005747 0 -0.0310077 0 NaN 145
Contig1061 4 0 0 0 1 0 2 0 1 0 -9 0 0.0089059 0 0.0114504 0 0.0083276 0 0.0124913 0 0.5915791 0 -0.7544506 0 0.009542 0 -0.0006361 0 -0.0370371 0 NaN 131
Contig10639 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0089286 0 0 0 0.0097403 0 0 0 -0.7098949 0 0.0044643 0 0 0 0 0 NaN 112
Contig10790 5 0 0 0 2 0 3 0 0 0 -9 0 0.0133333 0 0.0244444 0 0.0145455 0 0.0218182 0 -0.7098954 0 1.089761 0 0.0233333 0 0.0044444 0 0.1185185 0 NaN 75
Contig10867 8 0 0 0 5 0 3 0 0 0 -9 0 0.0108142 0 0.0063613 0 0.0104094 0 0.0062457 0 0.3718608 0 0.1676555 0 0.0162214 0 0.0076336 0 0.3368421 0 NaN 262
Contig10891 2 0 0 0 2 0 0 0 0 0 -9 0 0.0114943 0 0 0 0.0125392 0 0 0 -0.7098949 0 0 0 0.0057471 0 0 0 1e-07 0 NaN 87
Contig1093 7 0 0 0 4 0 1 0 2 0 -9 0 0.0111111 0 0.0055556 0 0.0121212 0 0.0060606 0 -0.8086064 0 -0.7544498 0 0.0074074 0 -0.0009259 0 -0.0677966 0 NaN 270
Contig10937 3 0 0 0 1 0 2 0 0 0 -9 0 0.003663 0 0.0064103 0 0.002997 0 0.005994 0 1.6329906 0 0.5915791 0 0.0068681 0 0.0018315 0 0.172043 0 NaN 182
Contig1107 4 0 0 0 2 0 0 0 2 0 -9 0 0.0065574 0 0.0032787 0 0.0071535 0 0.0035768 0 -0.7801219 0 -0.7098949 0 0.0040984 0 -0.0008197 0 -0.1052633 0 NaN 305
Contig1113 2 0 0 0 0 0 1 0 1 0 -9 0 0.0084388 0 0.0126582 0 0.0069045 0 0.013809 0 1.6329906 0 -0.7098954 0 0.0094937 0 -0.0010549 0 -0.060606 0 NaN 79
Contig11305 3 0 0 0 2 0 1 0 0 0 -9 0 0.007326 0 0.003663 0 0.005994 0 0.002997 0 1.893054 0 1.6329906 0 0.0082418 0 0.0027473 0 0.2222222 0 NaN 182
Contig11530 2 0 0 0 1 0 0 0 1 0 -9 0 0.0052356 0 0.0026178 0 0.0057116 0 0.0028558 0 -0.7098954 0 -0.6123716 0 0.0032723 0 -0.0006545 0 -0.1052631 0 NaN 191
Contig1166 4 0 0 0 0 0 1 0 3 0 -9 0 0.0095785 0 0.01341 0 0.0094044 0 0.0125392 0 0.1676555 0 0.6501026 0 0.0093391 0 -0.0021552 0 -0.12 0 NaN 174
Contig1176 6 0 0 0 2 0 0 0 4 0 -9 0 0.023374 0 0.0121951 0 0.0199557 0 0.0133038 0 1.6621358 0 -0.7801223 0 0.0167683 0 -0.0010163 0 -0.0337552 0 NaN 164
Contig1191 2 0 0 0 1 0 1 0 0 0 -9 0 0.0016892 0 0.0016892 0 0.0018428 0 0.0018428 0 -0.6123716 0 -0.6123716 0 0.0016892 0 0 0 0 0 NaN 296
Contig1195 10 0 0 0 1 0 1 0 8 0 -9 0 0.0708333 0 0.05625 0 0.0613636 0 0.0613636 0 1.5359749 0 -0.8294262 0 0.0546875 0 -0.0088542 0 -0.086514 0 NaN 80
Contig1205 2 0 0 0 1 0 0 0 1 0 -9 0 0.008547 0 0.0042735 0 0.009324 0 0.004662 0 -0.7098949 0 -0.6123711 0 0.0053419 0 -0.0010684 0 -0.1052632 0 NaN 117
Contig121 8 0 0 0 1 0 4 0 3 0 -9 0 0.0115607 0 0.0211946 0 0.0126117 0 0.0220704 0 -0.7801219 0 -0.389207 0 0.0151734 0 -0.0012042 0 -0.0438597 0 NaN 173
Contig1216 6 0 0 0 2 0 3 0 1 0 -9 0 0.0141509 0 0.0220126 0 0.0154374 0 0.0205832 0 -0.7544498 0 0.6501015 0 0.0188679 0 0.0007862 0 0.0242423 0 NaN 106
Contig12195 5 0 1 0 0 0 3 0 1 0 -9 0 0.0035971 0 0.0155875 0 0.0039241 0 0.0156965 0 -0.6123711 0 -0.0650096 0 0.0206835 0 0.0110911 0 0.3978494 0 NaN 139
Contig12260 5 0 0 0 1 0 2 0 2 0 -9 0 0.0072115 0 0.0096154 0 0.0078671 0 0.0104895 0 -0.7544498 0 -0.7801219 0 0.0072115 0 -0.0012019 0 -0.088889 0 NaN 208
Contig12263 4 0 0 0 1 0 0 0 3 0 -9 0 0.0166667 0 0.0125 0 0.0181818 0 0.0136364 0 -0.7801219 0 -0.7544498 0 0.0114583 0 -0.003125 0 -0.139535 0 NaN 120
Contig1243 2 0 0 0 0 0 0 0 2 0 -9 0 0.0132013 0 0.009901 0 0.0108011 0 0.0108011 0 1.8930532 0 -0.7098949 0 0.009901 0 -0.0016502 0 -0.0888889 0 NaN 101
Contig12566 2 0 0 0 0 0 0 0 2 0 -9 0 0.010101 0 0.010101 0 0.0110193 0 0.0110193 0 -0.7098949 0 -0.7098949 0 0.0126263 0 0.0025253 0 0.125 0 NaN 99
Contig12594 2 0 0 0 1 0 0 0 1 0 -9 0 0.0035787 0 0.0015337 0 0.0033463 0 0.0016732 0 0.5915791 0 -0.6123711 0 0.0023006 0 -0.0002556 0 -0.0606061 0 NaN 326
Contig1271 3 0 0 0 2 0 1 0 0 0 -9 0 0.0055556 0 0.0027778 0 0.0060606 0 0.0030303 0 -0.7098949 0 -0.6123711 0 0.0041667 0 0 0 0 0 NaN 180
Contig1274 3 0 0 0 0 0 0 0 3 0 -9 0 0.0206186 0 0.0206186 0 0.0168697 0 0.0168697 0 2.0118663 0 2.0118663 0 0.0154639 0 -0.0051546 0 -0.1666666 0 NaN 97
Contig1300 3 0 0 0 1 0 1 0 1 0 -9 0 0.0091743 0 0.0091743 0 0.0100083 0 0.0100083 0 -0.7098949 0 -0.7098949 0 0.0080275 0 -0.0011468 0 -0.0769231 0 NaN 109
Contig1334 2 0 0 0 0 0 0 0 2 0 -9 0 0.0208333 0 0.0208333 0 0.0227273 0 0.0227273 0 -0.7098949 0 -0.7098949 0 0.015625 0 -0.0052083 0 -0.1666667 0 NaN 48
Contig1360 5 0 0 0 0 0 4 0 1 0 -9 0 0.002924 0 0.0155945 0 0.0031898 0 0.015949 0 -0.6123711 0 -0.212491 0 0.0138889 0 0.0046296 0 0.2222222 0 NaN 171
Contig1377 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0179487 0 0 0 0.0167832 0 0 0 0.6501026 0 0.0115385 0 0.0025641 0 0.1403509 0 NaN 130
Contig1416 2 0 0 0 0 0 0 0 2 0 -9 0 0.006986 0 0.005988 0 0.0065324 0 0.0065324 0 0.5915791 0 -0.7098949 0 0.0052395 0 -0.0012475 0 -0.1234568 0 NaN 167
Contig144 7 0 0 0 1 0 5 0 1 0 -9 0 0.0044444 0 0.0148148 0 0.0048485 0 0.0145455 0 -0.7098949 0 0.179691 0 0.0127778 0 0.0031481 0 0.1574074 0 NaN 225
Contig1486 4 0 0 0 0 0 0 0 4 0 -9 0 0.037037 0 0.037037 0 0.040404 0 0.040404 0 -0.7801219 0 -0.7801219 0 0.0462963 0 0.0092593 0 0.125 0 NaN 54
Contig1489 5 0 0 0 3 0 0 0 2 0 -9 0 0.015 0 0.005 0 0.0136364 0 0.0054545 0 0.9562117 0 -0.7098949 0 0.01 0 0 0 0 0 NaN 200
Contig1496 2 0 0 0 0 0 0 0 2 0 -9 0 0.010929 0 0.0095628 0 0.0089419 0 0.0089419 0 1.8930532 0 0.5915791 0 0.0081967 0 -0.0020492 0 -0.1290323 0 NaN 122
Contig1518 2 0 0 0 0 0 0 0 2 0 -9 0 0.0074074 0 0.0074074 0 0.0080808 0 0.0080808 0 -0.7098949 0 -0.7098949 0 0.0074074 0 0 0 0 0 NaN 135
Contig1523 15 0 0 0 3 0 8 0 4 0 -9 0 0.0126354 0 0.0222623 0 0.0137841 0 0.0236298 0 -0.8173354 0 -0.5836508 0 0.0157942 0 -0.0016546 0 -0.0572917 0 NaN 277
Contig1558 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0061404 0 0 0 0.0057416 0 0 0 0.5915791 0 0.0065789 0 0.0035088 0 0.3950617 0 NaN 190
Contig1683 2 0 0 0 0 0 0 0 2 0 -9 0 0.0053272 0 0.0045662 0 0.0049813 0 0.0049813 0 0.59158 0 -0.7098954 0 0.005137 0 0.0001903 0 0.0215054 0 NaN 219
Contig1729 12 0 1 0 3 0 5 0 3 0 -9 0 0.0117057 0 0.0133779 0 0.0109456 0 0.0145941 0 0.6738391 0 -0.8240709 0 0.0183946 0 0.0058528 0 0.2105263 0 NaN 299
