dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig101746 24 0 20 0 1 0 3 0 0 0 -9 0 0.0064103 0 0.0192308 0 0.006993 0 0.020979 0 -0.6123711 0 -0.7544498 0 0.2820513 0 0.2692308 0 0.9230769 0 NaN 78
Contig103011 14 0 14 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3783784 0 0.3783784 0 1 0 NaN 37
Contig104300 34 0 27 0 3 0 4 0 0 0 13 0 0.0234742 0 0.0328639 0 0.0230474 0 0.0307298 0 0.1676562 0 0.6501026 0 0.4225352 0 0.3943662 0 0.8888889 0 NaN 71
Contig106362 9 0 7 0 2 0 0 0 0 0 -9 0 0.0232558 0 0 0 0.02537 0 0 0 -0.7098939 0 0 0 0.1744186 0 0.1627907 0 0.8888889 0 NaN 43
Contig109890 18 0 15 0 1 0 2 0 0 0 -9 0 0.0091324 0 0.0159817 0 0.007472 0 0.014944 0 1.6329898 0 0.59158 0 0.2294521 0 0.216895 0 0.9080048 0 NaN 73
Contig114828 12 0 12 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2926829 0 0.2926829 0 1 0 NaN 41
Contig114954 24 0 23 0 0 0 1 0 0 0 -9 0 0 0 0.0113636 0 0 0 0.0123967 0 0 0 -0.6123711 0 0.5397727 0 0.5340909 0 0.9817232 0 NaN 44
Contig125080 41 0 35 0 0 0 6 0 0 0 7 0 0 0 0.0507246 0 0 0 0.0474308 0 0 0 0.6738391 0 0.5471014 0 0.5217391 0 0.9216 0 NaN 69
Contig126677 12 0 11 0 1 0 0 0 0 0 -9 0 0.0289855 0 0 0 0.0237154 0 0 0 1.6329906 0 0 0 0.5 0 0.4855072 0 0.9503546 0 NaN 23
Contig127340 15 0 14 0 0 0 1 0 0 0 -9 0 0 0 0.016129 0 0 0 0.0175953 0 0 0 -0.6123711 0 0.4596774 0 0.4516129 0 0.969697 0 NaN 31
Contig127640 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.24 0 0.24 0 1 0 NaN 25
Contig132151 19 0 19 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3220339 0 0.3220339 0 1 0 NaN 59
Contig132946 27 0 25 0 0 0 2 0 0 0 -9 0 0 0 0.0201149 0 0 0 0.0188088 0 0 0 0.5915791 0 0.4439655 0 0.433908 0 0.9610183 0 NaN 58
Contig135727 16 0 15 0 1 0 0 0 0 0 -9 0 0.0116959 0 0 0 0.0095694 0 0 0 1.6329906 0 0 0 0.2719298 0 0.2660819 0 0.962963 0 NaN 57
Contig137109 51 0 49 0 0 0 2 0 0 0 -9 0 0 0 0.0120482 0 0 0 0.0131435 0 0 0 -0.7098954 0 0.5963855 0 0.5903614 0 0.9824561 0 NaN 83
Contig1377 20 0 12 0 2 0 5 0 1 0 12 0 0.0333333 0 0.0777778 0 0.0363636 0 0.0727273 0 -0.7544492 0 0.6738398 0 0.3583333 0 0.3027778 0 0.7569444 0 NaN 45
Contig14103 17 0 16 0 0 0 1 0 0 0 -9 0 0 0 0.0142857 0 0 0 0.0155844 0 0 0 -0.6123711 0 0.4785714 0 0.4714285 0 0.9741697 0 NaN 35
Contig142933 31 0 30 0 0 0 1 0 0 0 -9 0 0 0 0.0078125 0 0 0 0.0085227 0 0 0 -0.6123711 0 0.4726562 0 0.46875 0 0.9856263 0 NaN 64
Contig143015 14 0 13 0 1 0 0 0 0 0 -9 0 0.0113636 0 0 0 0.0123967 0 0 0 -0.6123711 0 0 0 0.3125 0 0.3068182 0 0.9686099 0 NaN 44
Contig143929 22 0 15 0 4 0 3 0 0 0 8 0 0.0492424 0 0.0340909 0 0.0495868 0 0.0371901 0 -0.0650107 0 -0.7544498 0 0.3977273 0 0.3560606 0 0.8300221 0 NaN 44
Contig144527 19 0 15 0 1 0 3 0 0 0 -9 0 0.018018 0 0.0405405 0 0.014742 0 0.044226 0 1.6329906 0 -0.7544492 0 0.4662162 0 0.4369369 0 0.8950404 0 NaN 37
Contig145271 36 0 35 0 0 0 1 0 0 0 -9 0 0 0 0.0054348 0 0 0 0.0059289 0 0 0 -0.6123711 0 0.388587 0 0.3858696 0 0.9878261 0 NaN 92
Contig146229 49 0 48 0 0 0 1 0 0 0 -9 0 0 0 0.0042373 0 0 0 0.0046225 0 0 0 -0.6123711 0 0.4088983 0 0.4067796 0 0.9909678 0 NaN 118
Contig146435 21 0 18 0 0 0 3 0 0 0 -9 0 0 0 0.0462963 0 0 0 0.0454545 0 0 0 0.1676562 0 0.5277778 0 0.5046296 0 0.92569 0 NaN 36
Contig146784 33 0 33 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5689655 0 0.5689655 0 1 0 NaN 58
Contig147277 11 0 8 0 1 0 2 0 0 0 -9 0 0.0208333 0 0.0416667 0 0.0227273 0 0.0454545 0 -0.6123711 0 -0.7098949 0 0.3645833 0 0.3333333 0 0.8590604 0 NaN 24
Contig147320 21 0 16 0 2 0 3 0 0 0 11 0 0.0196078 0 0.0220588 0 0.0160428 0 0.0240642 0 1.893054 0 -0.7544498 0 0.2683823 0 0.247549 0 0.8716289 0 NaN 68
Contig147888 18 0 9 0 1 0 8 0 0 0 11 0 0.0289855 0 0.1956522 0 0.0237154 0 0.1897233 0 1.6329906 0 0.3090269 0 0.5978261 0 0.4855072 0 0.7118194 0 NaN 23
Contig148023 30 0 28 0 1 0 1 0 0 0 -9 0 0.0069444 0 0.0069444 0 0.0075758 0 0.0075758 0 -0.6123711 0 -0.6123711 0 0.3958333 0 0.3888889 0 0.9696969 0 NaN 72
Contig148425 40 0 36 0 1 0 3 0 0 0 -9 0 0.0082305 0 0.0185185 0 0.006734 0 0.020202 0 1.6329898 0 -0.7544498 0 0.4783951 0 0.4650206 0 0.9520801 0 NaN 81
Contig149258 23 0 23 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3965517 0 0.3965517 0 1 0 NaN 58
Contig149320 125 0 113 0 3 0 9 0 0 0 23 0 0.005618 0 0.0174782 0 0.0061287 0 0.0183861 0 -0.7544498 0 -0.4915121 0 0.4447566 0 0.4332085 0 0.9554294 0 NaN 267
Contig149783 93 0 85 0 1 0 7 0 0 0 16 0 0.0031646 0 0.0274262 0 0.0034522 0 0.0241657 0 -0.6123716 0 1.323306 0 0.5648734 0 0.549578 0 0.9535576 0 NaN 158
Contig149987 14 0 10 0 1 0 3 0 0 0 -9 0 0.0119048 0 0.0357143 0 0.012987 0 0.038961 0 -0.6123711 0 -0.7544492 0 0.2738095 0 0.25 0 0.8571429 0 NaN 42
Contig151477 9 0 7 0 1 0 1 0 0 0 -9 0 0.0238095 0 0.0238095 0 0.025974 0 0.025974 0 -0.6123711 0 -0.6123711 0 0.3571429 0 0.3333333 0 0.8888889 0 NaN 21
Contig152853 15 0 13 0 0 0 2 0 0 0 -9 0 0 0 0.0322581 0 0 0 0.0351906 0 0 0 -0.7098949 0 0.4354839 0 0.4193549 0 0.9369369 0 NaN 31
Contig154163 27 0 24 0 0 0 3 0 0 0 -9 0 0 0 0.0272727 0 0 0 0.0297521 0 0 0 -0.7544506 0 0.45 0 0.4363636 0 0.9481481 0 NaN 55
Contig156142 23 0 20 0 0 0 3 0 0 0 -9 0 0 0 0.0339506 0 0 0 0.030303 0 0 0 1.089761 0 0.4027778 0 0.3858025 0 0.9285051 0 NaN 54
Contig157574 31 0 28 0 1 0 2 0 0 0 -9 0 0.0071429 0 0.0166667 0 0.0077922 0 0.0155844 0 -0.6123711 0 0.59158 0 0.4142857 0 0.4023809 0 0.9507735 0 NaN 70
Contig157995 12 0 9 0 2 0 1 0 0 0 -9 0 0.025641 0 0.0128205 0 0.027972 0 0.013986 0 -0.7098949 0 -0.6123711 0 0.2628205 0 0.2435897 0 0.8786127 0 NaN 39
Contig158304 16 0 12 0 1 0 3 0 0 0 -9 0 0.031746 0 0.0714286 0 0.025974 0 0.0779221 0 1.6329906 0 -0.7544492 0 0.6785714 0 0.6269841 0 0.8741356 0 NaN 21
Contig158345 9 0 8 0 0 0 1 0 0 0 -9 0 0 0 0.0147059 0 0 0 0.0160428 0 0 0 -0.6123711 0 0.2426471 0 0.2352941 0 0.9481481 0 NaN 34
Contig160329 18 0 13 0 0 0 5 0 0 0 8 0 0 0 0.0396825 0 0 0 0.04329 0 0 0 -0.7968428 0 0.25 0 0.2301587 0 0.8689138 0 NaN 63
Contig160717 38 0 37 0 0 0 1 0 0 0 -9 0 0 0 0.0075758 0 0 0 0.0082645 0 0 0 -0.6123711 0 0.5643939 0 0.5606061 0 0.9883139 0 NaN 66
Contig160906 30 0 28 0 0 0 2 0 0 0 -9 0 0 0 0.0138889 0 0 0 0.0151515 0 0 0 -0.7098949 0 0.4097222 0 0.4027778 0 0.9707113 0 NaN 72
Contig161286 19 0 18 0 0 0 1 0 0 0 -9 0 0 0 0.0166667 0 0 0 0.0136364 0 0 0 1.6329906 0 0.4625 0 0.4541667 0 0.9688889 0 NaN 40
Contig161288 20 0 16 0 0 0 4 0 0 0 -9 0 0 0 0.0689655 0 0 0 0.0752351 0 0 0 -0.7801219 0 0.6034483 0 0.5689655 0 0.9041096 0 NaN 29
Contig163005 22 0 22 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5789474 0 0.5789474 0 1 0 NaN 38
Contig163621 21 0 20 0 1 0 0 0 0 0 -9 0 0.015873 0 0 0 0.012987 0 0 0 1.6329906 0 0 0 0.4880952 0 0.4801587 0 0.9718875 0 NaN 42
Contig164080 8 0 7 0 0 0 1 0 0 0 -9 0 0 0 0.0121951 0 0 0 0.0133038 0 0 0 -0.6123716 0 0.1768293 0 0.1707317 0 0.9411765 0 NaN 41
Contig164124 26 0 25 0 0 0 1 0 0 0 -9 0 0 0 0.0121951 0 0 0 0.0133038 0 0 0 -0.6123716 0 0.6158537 0 0.6097561 0 0.982801 0 NaN 41
Contig164246 6 0 5 0 0 0 0 0 1 0 -9 0 0.0227273 0 0.0227273 0 0.0247934 0 0.0247934 0 -0.6123711 0 -0.6123711 0 0.2556818 0 0.2329545 0 0.8541667 0 NaN 22
Contig166897 27 0 24 0 1 0 1 0 1 0 -9 0 0.0243902 0 0.0243902 0 0.0266075 0 0.0266075 0 -0.7098954 0 -0.7098954 0 0.6189024 0 0.5945122 0 0.9330143 0 NaN 41
Contig168236 23 0 21 0 0 0 2 0 0 0 -9 0 0 0 0.0284553 0 0 0 0.0266075 0 0 0 0.59158 0 0.5304878 0 0.5162601 0 0.9539906 0 NaN 41
Contig170213 13 0 9 0 0 0 4 0 0 0 -9 0 0 0 0.0722222 0 0 0 0.0727273 0 0 0 -0.0650096 0 0.375 0 0.3388889 0 0.8428324 0 NaN 30
Contig170434 24 0 20 0 0 0 4 0 0 0 -9 0 0 0 0.0344828 0 0 0 0.0376176 0 0 0 -0.7801219 0 0.3706897 0 0.3534483 0 0.9213483 0 NaN 58
Contig171957 55 0 50 0 0 0 5 0 0 0 11 0 0 0 0.0202381 0 0 0 0.0194805 0 0 0 0.3718608 0 0.3732143 0 0.3630952 0 0.9534975 0 NaN 140
Contig172786 44 0 38 0 0 0 6 0 0 0 12 0 0 0 0.023622 0 0 0 0.0257695 0 0 0 -0.8086057 0 0.3188976 0 0.3070866 0 0.9369369 0 NaN 127
Contig173313 31 0 27 0 4 0 0 0 0 0 -9 0 0.0288889 0 0 0 0.0290909 0 0 0 -0.0650096 0 0 0 0.3833333 0 0.3688889 0 0.9358703 0 NaN 75
