dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100733 2 0 0 0 0 0 1 0 1 0 -9 0 0.0074627 0 0.0199005 0 0.0081411 0 0.0162822 0 -0.6123711 0 1.8930532 0 0.0149254 0 0.0012438 0 0.0493827 0 NaN 67
Contig100841 3 0 0 0 3 0 0 0 0 0 -9 0 0.0189873 0 0 0 0.0207135 0 0 0 -0.7544506 0 0 0 0.028481 0 0.0189873 0 0.5333334 0 NaN 79
Contig101041 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0169492 0 0 0 0.01849 0 0 0 -0.7098949 0 0.0169492 0 0.0084746 0 0.3636363 0 NaN 59
Contig102192 3 0 0 0 2 0 1 0 0 0 -9 0 0.0098039 0 0.0065359 0 0.0106952 0 0.0053476 0 -0.7098949 0 1.6329906 0 0.0147059 0 0.0065359 0 0.3137255 0 NaN 102
Contig102289 7 0 1 0 1 0 4 0 1 0 -9 0 0.0045662 0 0.0144597 0 0.0049813 0 0.0124533 0 -0.7098954 0 1.5405626 0 0.0165525 0 0.0070396 0 0.2971887 0 NaN 219
Contig102480 3 0 0 0 1 0 1 0 1 0 -9 0 0.0138889 0 0.0119048 0 0.012987 0 0.012987 0 0.5915791 0 -0.7098949 0 0.0119048 0 -0.0009921 0 -0.0459771 0 NaN 84
Contig102959 2 0 0 0 1 0 1 0 0 0 -9 0 0.0060241 0 0.0080321 0 0.0065717 0 0.0065717 0 -0.6123716 0 1.6329898 0 0.0150602 0 0.0080321 0 0.3950617 0 NaN 83
Contig103033 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0441176 0 0 0 0.0481283 0 0 0 -0.7544498 0 0.0220588 0 0 0 0 0 NaN 34
Contig103309 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0402299 0 0 0 0.0376176 0 0 0 0.5915791 0 0.0258621 0 0.0057471 0 0.1403509 0 NaN 29
Contig103370 3 0 0 0 2 0 0 0 1 0 -9 0 0.0202703 0 0.009009 0 0.022113 0 0.007371 0 -0.7544492 0 1.6329906 0 0.0202703 0 0.0056306 0 0.1801802 0 NaN 74
Contig103688 4 0 0 0 1 0 1 0 2 0 -9 0 0.0149051 0 0.0121951 0 0.0133038 0 0.0133038 0 1.089761 0 -0.7544498 0 0.0121951 0 -0.001355 0 -0.060606 0 NaN 123
Contig104047 10 0 0 0 0 0 4 0 6 0 -9 0 0.0230769 0 0.05 0 0.0251748 0 0.041958 0 -0.8086064 0 1.9177097 0 0.0365385 0 0 0 -1e-07 0 NaN 130
Contig104356 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0102041 0 0 0 0.0111317 0 0 0 -0.7098949 0 0.005102 0 0 0 1e-07 0 NaN 98
Contig104559 10 0 1 0 0 0 9 0 0 0 -9 0 0 0 0.031893 0 0 0 0.030303 0 0 0 0.5222313 0 0.029321 0 0.0133745 0 0.3239875 0 NaN 162
Contig105226 3 0 0 0 1 0 2 0 0 0 -9 0 0.0081967 0 0.0218579 0 0.0089419 0 0.0178838 0 -0.6123711 0 1.8930532 0 0.0204918 0 0.0054645 0 0.172043 0 NaN 61
Contig105468 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0183486 0 0 0 0.0150125 0 0 0 2.011867 0 0.0137615 0 0.0045872 0 0.2222222 0 NaN 109
Contig106596 10 0 1 0 4 0 5 0 0 0 -9 0 0.0098935 0 0.0144597 0 0.0099626 0 0.0124533 0 -0.0650096 0 1.5405626 0 0.0273973 0 0.0152207 0 0.4166666 0 NaN 219
Contig107408 2 0 0 0 2 0 0 0 0 0 -9 0 0.007619 0 0 0 0.0062338 0 0 0 1.893054 0 0 0 0.0057143 0 0.0019048 0 0.2222222 0 NaN 175
Contig108007 4 0 0 0 1 0 3 0 0 0 -9 0 0.0031596 0 0.007109 0 0.0025851 0 0.0077553 0 1.6329906 0 -0.7544498 0 0.0059242 0 0.0007899 0 0.0808081 0 NaN 211
Contig108062 2 0 0 0 1 0 1 0 0 0 -9 0 0.0113636 0 0.0151515 0 0.0123967 0 0.0123967 0 -0.6123711 0 1.6329906 0 0.0170455 0 0.0037879 0 0.1403508 0 NaN 44
Contig108141 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.0260417 0 0 0 0.0284091 0 0 0 -0.7968428 0 0.0130208 0 0 0 1e-07 0 NaN 96
Contig108651 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0144928 0 0 0 0.0135517 0 0 0 0.6501026 0 0.015528 0 0.0082816 0 0.3950618 0 NaN 161
Contig109098 2 0 0 0 1 0 1 0 0 0 -9 0 0.0135135 0 0.0135135 0 0.014742 0 0.014742 0 -0.6123716 0 -0.6123716 0 0.027027 0 0.0135135 0 0.3636364 0 NaN 37
Contig109123 7 0 1 0 4 0 2 0 0 0 -9 0 0.0065065 0 0.004004 0 0.006552 0 0.003276 0 -0.0650107 0 1.893054 0 0.0097598 0 0.0045045 0 0.3287672 0 NaN 333
Contig109155 4 0 0 0 0 0 2 0 2 0 -9 0 0.012987 0 0.034632 0 0.0141677 0 0.0283353 0 -0.7098949 0 2.0803261 0 0.025974 0 0.0021645 0 0.0493827 0 NaN 77
Contig109189 5 0 0 0 5 0 0 0 0 0 -9 0 0.0206972 0 0 0 0.0178253 0 0 0 1.5405626 0 0 0 0.0147059 0 0.0043573 0 0.1939394 0 NaN 153
Contig109299 6 0 0 0 3 0 2 0 1 0 -9 0 0.0104712 0 0.0078534 0 0.0114231 0 0.0085673 0 -0.7801223 0 -0.7544506 0 0.0098168 0 0.0006545 0 0.0392157 0 NaN 191
Contig109641 5 0 0 0 1 0 4 0 0 0 -9 0 0.0044444 0 0.0133333 0 0.0036364 0 0.0145455 0 1.6329906 0 -0.7801223 0 0.0133333 0 0.0044444 0 0.2222222 0 NaN 150
Contig109725 3 0 0 0 2 0 1 0 0 0 -9 0 0.0087719 0 0.004386 0 0.007177 0 0.0035885 0 1.893054 0 1.6329906 0 0.0098684 0 0.0032895 0 0.2222222 0 NaN 152
Contig110122 6 0 0 0 2 0 3 0 1 0 -9 0 0.0092593 0 0.0109428 0 0.0082645 0 0.0110193 0 1.0897616 0 -0.0650096 0 0.010101 0 0 0 1e-07 0 NaN 198
Contig110481 7 0 0 0 2 0 2 0 3 0 -9 0 0.0193798 0 0.0193798 0 0.0211416 0 0.0211416 0 -0.7968428 0 -0.7968428 0 0.0164729 0 -0.002907 0 -0.09375 0 NaN 129
Contig110501 3 0 0 0 1 0 2 0 0 0 -9 0 0.0125786 0 0.0188679 0 0.0102916 0 0.0205832 0 1.6329906 0 -0.7098949 0 0.0188679 0 0.0031447 0 0.102564 0 NaN 53
Contig110701 5 0 0 0 4 0 1 0 0 0 -9 0 0.0210356 0 0.0048544 0 0.0211827 0 0.0052957 0 -0.0650096 0 -0.6123711 0 0.0145631 0 0.0016181 0 0.0666667 0 NaN 103
Contig11073 5 0 0 0 0 0 4 0 1 0 -9 0 0.0076923 0 0.0435897 0 0.0083916 0 0.041958 0 -0.6123711 0 0.3718608 0 0.0288462 0 0.0032051 0 0.0666667 0 NaN 65
Contig110907 2 0 0 0 1 0 1 0 0 0 -9 0 0.0064103 0 0.008547 0 0.006993 0 0.006993 0 -0.6123711 0 1.6329906 0 0.0096154 0 0.0021368 0 0.1403509 0 NaN 78
Contig11124 3 0 0 0 1 0 1 0 1 0 -9 0 0.025 0 0.0291667 0 0.0272727 0 0.0272727 0 -0.7098949 0 0.5915791 0 0.025 0 -0.0020833 0 -0.045977 0 NaN 40
Contig111283 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0294118 0 0 0 0.0320856 0 0 0 -0.7098949 0 0.0147059 0 0 0 0 0 NaN 34
Contig111339 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0196078 0 0 0 0.0183346 0 0 0 0.6501026 0 0.0168067 0 0.0070028 0 0.2898551 0 NaN 119
Contig111461 3 0 0 0 2 0 1 0 0 0 -9 0 0.008642 0 0.0049383 0 0.0080808 0 0.0040404 0 0.5915791 0 1.6329898 0 0.0092593 0 0.0024691 0 0.1720431 0 NaN 135
Contig112315 5 0 0 0 1 0 3 0 1 0 -9 0 0.009324 0 0.016317 0 0.0076287 0 0.0152575 0 1.893054 0 0.6501015 0 0.013986 0 0.0011655 0 0.0493828 0 NaN 143
Contig112325 2 0 0 0 1 0 1 0 0 0 -9 0 0.0086207 0 0.0086207 0 0.0094044 0 0.0094044 0 -0.6123711 0 -0.6123711 0 0.0172414 0 0.0086207 0 0.3636363 0 NaN 58
Contig112530 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018018 0 0.018018 0 1 0 NaN 111
