dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10752 4 0 0 0 2 0 0 0 2 0 -9 0 0.0066288 0 0.0028409 0 0.0061983 0 0.0030992 0 0.6501015 0 -0.7098949 0 0.0042614 0 -0.0004735 0 -0.060606 0 NaN 352
Contig11215 2 0 0 0 0 0 0 0 2 0 -9 0 0.0333333 0 0.025 0 0.0272727 0 0.0272727 0 1.893054 0 -0.7098949 0 0.025 0 -0.0041667 0 -0.088889 0 NaN 40
Contig11239 3 0 0 0 0 0 1 0 2 0 -9 0 0.0103245 0 0.0162242 0 0.0096541 0 0.0144811 0 0.5915791 0 1.0897616 0 0.0110619 0 -0.0022124 0 -0.1052631 0 NaN 113
Contig11526 2 0 0 0 1 0 0 0 1 0 -9 0 0.0035971 0 0.0017986 0 0.0039241 0 0.0019621 0 -0.7098949 0 -0.6123711 0 0.0022482 0 -0.0004496 0 -0.1052631 0 NaN 278
Contig1155 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0089286 0 0 0 0.0097403 0 0 0 -0.7544492 0 0.0044643 0 0 0 0 0 NaN 168
Contig11711 4 0 0 0 0 0 3 0 1 0 -9 0 0.0031847 0 0.0127389 0 0.0034742 0 0.0138969 0 -0.6123711 0 -0.7801219 0 0.0071656 0 -0.0007962 0 -0.0606061 0 NaN 157
Contig11815 6 0 0 0 3 0 1 0 2 0 -9 0 0.039801 0 0.0223881 0 0.0407056 0 0.0244233 0 -0.2124918 0 -0.7544492 0 0.0279851 0 -0.0031095 0 -0.0606062 0 NaN 67
Contig12197 2 0 0 0 0 0 0 0 2 0 -9 0 0.0091743 0 0.0091743 0 0.0100083 0 0.0100083 0 -0.7098949 0 -0.7098949 0 0.0068807 0 -0.0022936 0 -0.1666668 0 NaN 109
Contig12296 5 0 0 0 0 0 1 0 4 0 -9 0 0.0204082 0 0.0272109 0 0.0222635 0 0.0278293 0 -0.7801219 0 -0.2124918 0 0.0267857 0 0.0029762 0 0.0666668 0 NaN 98
Contig12441 2 0 0 0 0 0 1 0 1 0 -9 0 0.0019531 0 0.0039062 0 0.0021307 0 0.0042614 0 -0.6123711 0 -0.7098949 0 0.0024414 0 -0.0004883 0 -0.1052632 0 NaN 256
