dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig166619 2 0 0 0 2 0 0 0 0 0 -9 0 0.0153846 0 0 0 0.0167832 0 0 0 -0.7098949 0 0 0 0.0076923 0 0 0 0 0 NaN 65
Contig227010 3 0 0 0 1 0 2 0 0 0 -9 0 0.0060976 0 0.0121951 0 0.0066519 0 0.0133038 0 -0.6123716 0 -0.7098954 0 0.0091463 0 0 0 0 0 NaN 82
Contig280985 3 0 0 0 1 0 2 0 0 0 -9 0 0.0052083 0 0.0104167 0 0.0056818 0 0.0113636 0 -0.6123711 0 -0.7098949 0 0.0078125 0 0 0 0 0 NaN 96
Contig289084 2 0 0 0 1 0 1 0 0 0 -9 0 0.0056497 0 0.0042373 0 0.0046225 0 0.0046225 0 1.6329906 0 -0.6123711 0 0.0063559 0 0.0014124 0 0.1403508 0 NaN 118
Contig336031 2 0 0 0 0 0 0 0 2 0 -9 0 0.015625 0 0.0182292 0 0.0170455 0 0.0170455 0 -0.7098949 0 0.5915791 0 0.0136719 0 -0.0032552 0 -0.1234567 0 NaN 64
Contig341974 4 0 0 0 2 0 1 0 1 0 -9 0 0.0052083 0 0.0040509 0 0.0056818 0 0.0037879 0 -0.7544498 0 0.5915791 0 0.0043403 0 -0.0002894 0 -0.037037 0 NaN 288
Contig356185 3 0 0 0 2 0 1 0 0 0 -9 0 0.0093458 0 0.0062305 0 0.0101954 0 0.0050977 0 -0.7098954 0 1.6329898 0 0.0093458 0 0.0015576 0 0.1025642 0 NaN 107
Contig359426 5 0 0 0 2 0 3 0 0 0 -9 0 0.015625 0 0.0286458 0 0.0170455 0 0.0255682 0 -0.7098949 0 1.0897616 0 0.0351562 0 0.0130208 0 0.2515723 0 NaN 64
Contig376164 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0120482 0 0 0 0.0131435 0 0 0 -0.7098954 0 0.0060241 0 0 0 0 0 NaN 83
Contig385919 2 0 0 0 2 0 0 0 0 0 -9 0 0.0166667 0 0 0 0.0155844 0 0 0 0.59158 0 0 0 0.0107143 0 0.002381 0 0.1403508 0 NaN 70
Contig398456 5 0 0 0 2 0 2 0 1 0 -9 0 0.0193798 0 0.0174419 0 0.0190275 0 0.0190275 0 0.1676555 0 -0.7544506 0 0.0174419 0 -0.000969 0 -0.0310077 0 NaN 86
Contig409394 3 0 0 0 2 0 1 0 0 0 -9 0 0.0175439 0 0.0087719 0 0.0191388 0 0.0095694 0 -0.7098949 0 -0.6123711 0 0.0131579 0 0 0 0 0 NaN 57
Contig416766 5 0 0 0 2 0 0 0 3 0 -9 0 0.0195312 0 0.015625 0 0.0213068 0 0.0127841 0 -0.7968428 0 2.011867 0 0.015625 0 -0.0019531 0 -0.0677966 0 NaN 128
Contig419178 3 0 0 0 2 0 1 0 0 0 -9 0 0.0077519 0 0.005168 0 0.0084567 0 0.0042283 0 -0.7098949 0 1.6329906 0 0.0077519 0 0.001292 0 0.1025641 0 NaN 129
Contig44960 2 0 0 0 0 0 1 0 1 0 -9 0 0.0162602 0 0.0243902 0 0.0133038 0 0.0266075 0 1.6329898 0 -0.7098954 0 0.0304878 0 0.0101626 0 0.2222223 0 NaN 41
Contig47331 5 0 0 0 3 0 2 0 0 0 -9 0 0.0182927 0 0.0121951 0 0.0199557 0 0.0133038 0 -0.7544498 0 -0.7098954 0 0.0152439 0 0 0 1e-07 0 NaN 82
Contig474131 2 0 0 0 0 0 0 0 2 0 -9 0 0.0265152 0 0.0265152 0 0.0247934 0 0.0247934 0 0.5915791 0 0.5915791 0 0.0227273 0 -0.0037879 0 -0.0888889 0 NaN 44
Contig478622 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0486111 0 0 0 0.0454545 0 0 0 0.5915791 0 0.03125 0 0.0069444 0 0.1403509 0 NaN 24
Contig479344 3 0 0 0 1 0 2 0 0 0 -9 0 0.015625 0 0.03125 0 0.0170455 0 0.0340909 0 -0.6123711 0 -0.7098949 0 0.0234375 0 0 0 0 0 NaN 32
Contig513594 2 0 0 0 1 0 1 0 0 0 -9 0 0.0054348 0 0.0054348 0 0.0059289 0 0.0059289 0 -0.6123711 0 -0.6123711 0 0.0054348 0 0 0 -1e-07 0 NaN 92
Contig536786 3 0 0 0 1 0 2 0 0 0 -9 0 0.005102 0 0.0102041 0 0.0055659 0 0.0111317 0 -0.6123711 0 -0.7098949 0 0.0076531 0 0 0 0 0 NaN 98
Contig570963 2 0 0 0 2 0 0 0 0 0 -9 0 0.0212766 0 0 0 0.0232108 0 0 0 -0.7098954 0 0 0 0.0106383 0 0 0 0 0 NaN 47
Contig656663 6 0 0 0 0 0 5 0 1 0 -9 0 0.00625 0 0.0416667 0 0.0068182 0 0.0409091 0 -0.6123711 0 0.179691 0 0.0296875 0 0.0057292 0 0.1202185 0 NaN 80
Contig666032 3 0 0 0 2 0 0 0 1 0 -9 0 0.0793651 0 0.0238095 0 0.0779221 0 0.025974 0 0.1676562 0 -0.6123711 0 0.047619 0 -0.0039683 0 -0.0459771 0 NaN 21
Contig670597 2 0 0 0 1 0 1 0 0 0 -9 0 0.0108696 0 0.0108696 0 0.0118577 0 0.0118577 0 -0.6123711 0 -0.6123711 0 0.0108696 0 0 0 -1e-07 0 NaN 46
Contig678177 3 0 0 0 0 0 2 0 1 0 -9 0 0.0121212 0 0.030303 0 0.0099174 0 0.0297521 0 1.6329898 0 0.1676562 0 0.0181818 0 -0.0030303 0 -0.0888888 0 NaN 55
