dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10011 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287356 0 0.0287356 0 1 0 NaN 174
Contig10024 2 0 1 0 1 0 0 0 0 0 -9 0 0.0074627 0 0 0 0.0081411 0 0 0 -0.6123711 0 0 0 0.0186567 0 0.0149254 0 0.6956522 0 NaN 67
Contig10027 5 0 2 0 2 0 1 0 0 0 -9 0 0.0120275 0 0.0068729 0 0.0112465 0 0.0056232 0 0.5915791 0 1.6329898 0 0.0335052 0 0.024055 0 0.5925926 0 NaN 97
Contig10050 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0026738 0 0 0 0.0029169 0 0 0 -0.6123716 0 0.0066845 0 0.0053476 0 0.6956522 0 NaN 187
Contig10066 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0375 0 0.0375 0 1 0 NaN 80
Contig10068 4 0 3 0 1 0 0 0 0 0 -9 0 0.0024876 0 0 0 0.0027137 0 0 0 -0.6123711 0 0 0 0.0161692 0 0.0149254 0 0.8727273 0 NaN 201
Contig10097 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015748 0 0.015748 0 1 0 NaN 127
Contig10123 4 0 3 0 1 0 0 0 0 0 -9 0 0.0125 0 0 0 0.0136364 0 0 0 -0.6123711 0 0 0 0.08125 0 0.075 0 0.8727273 0 NaN 40
Contig10125 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0089286 0 0 0 0.0097403 0 0 0 -0.6123711 0 0.0223214 0 0.0178571 0 0.6956522 0 NaN 56
Contig10126 4 0 3 0 1 0 0 0 0 0 -9 0 0.0116279 0 0 0 0.012685 0 0 0 -0.6123703 0 0 0 0.0755814 0 0.0697674 0 0.8727273 0 NaN 43
Contig1013 2 0 0 0 1 0 1 0 0 0 -9 0 0.0073529 0 0.0073529 0 0.0080214 0 0.0080214 0 -0.6123711 0 -0.6123711 0 0.0073529 0 0 0 0 0 NaN 68
Contig10130 7 0 4 0 3 0 0 0 0 0 -9 0 0.0202703 0 0 0 0.022113 0 0 0 -0.7544492 0 0 0 0.0777027 0 0.0675676 0 0.7920792 0 NaN 74
