dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1013 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.02 0 0 0 0.0218182 0 0 0 -0.7098949 0 0.01 0 0 0 0 0 NaN 50
Contig1015 4 0 0 0 4 0 0 0 0 0 -9 0 0.025641 0 0 0 0.027972 0 0 0 -0.7801219 0 0 0 0.0320513 0 0.0192308 0 0.4615385 0 NaN 78
Contig10314 2 0 0 0 1 0 0 0 1 0 -9 0 0.0116279 0 0.005814 0 0.012685 0 0.0063425 0 -0.7098939 0 -0.6123703 0 0.0072674 0 -0.0014535 0 -0.1052633 0 NaN 86
Contig10434 2 0 0 0 0 0 0 0 2 0 -9 0 0.0040816 0 0.0047619 0 0.0044527 0 0.0044527 0 -0.7098954 0 0.59158 0 0.0045918 0 0.0001701 0 0.0215055 0 NaN 245
Contig10495 2 0 0 0 0 0 0 0 2 0 -9 0 0.0065359 0 0.0087146 0 0.0071301 0 0.0071301 0 -0.7098949 0 1.8930532 0 0.0065359 0 -0.0010893 0 -0.0888889 0 NaN 153
Contig10601 4 0 0 0 1 0 1 0 2 0 -9 0 0.0064327 0 0.0052632 0 0.0057416 0 0.0057416 0 1.0897616 0 -0.7544506 0 0.0052632 0 -0.0005848 0 -0.0606061 0 NaN 285
Contig10711 3 0 0 0 0 0 2 0 1 0 -9 0 0.008658 0 0.0194805 0 0.0070838 0 0.0212515 0 1.6329906 0 -0.7544498 0 0.025974 0 0.0119048 0 0.3259259 0 NaN 77
Contig11056 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0088496 0 0 0 0.0096541 0 0 0 -0.7098949 0 0.0044248 0 0 0 0 0 NaN 113
Contig11162 2 0 0 0 0 0 0 0 2 0 -9 0 0.027027 0 0.027027 0 0.029484 0 0.029484 0 -0.7098954 0 -0.7098954 0 0.0202703 0 -0.0067568 0 -0.1666667 0 NaN 37
Contig1122 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.002381 0 0 0 0.0025974 0 0 0 -0.7098949 0 0.0011905 0 0 0 0 0 NaN 420
