dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10609 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0175439 0 0 0 0.0191388 0 0 0 -0.7098949 0 0.0087719 0 0 0 0 0 NaN 57
Contig1064 21 0 0 0 4 0 10 0 7 0 -9 0 0.0280303 0 0.0401515 0 0.0272727 0 0.0421488 0 0.279136 0 -0.4836556 0 0.0397727 0 0.0056818 0 0.0869565 0 NaN 220
Contig10782 4 0 0 0 0 0 2 0 2 0 -9 0 0.0072464 0 0.0124224 0 0.0067758 0 0.0135517 0 0.59158 0 -0.7801219 0 0.0100932 0 0.0002588 0 0.0148148 0 NaN 161
Contig1085 4 0 0 0 1 0 3 0 0 0 -9 0 0.0102041 0 0.0340136 0 0.0111317 0 0.0333952 0 -0.6123711 0 0.1676562 0 0.0255102 0 0.0034014 0 0.080808 0 NaN 49
Contig1093 35 0 0 0 16 0 17 0 2 0 -9 0 0.0526316 0 0.054386 0 0.0516746 0 0.0545455 0 0.1893197 0 -0.0299362 0 0.0671053 0 0.0135965 0 0.1267894 0 NaN 190
Contig11054 7 0 0 0 5 0 1 0 1 0 -9 0 0.0405983 0 0.017094 0 0.041958 0 0.013986 0 -0.3144577 0 1.893054 0 0.0288462 0 0 0 -1e-07 0 NaN 78
Contig1120 7 0 0 0 3 0 3 0 1 0 -9 0 0.1014493 0 0.0942029 0 0.0948617 0 0.0948617 0 0.6501015 0 -0.0650096 0 0.0978261 0 0 0 0 0 NaN 23
Contig1121 8 0 0 0 3 0 4 0 1 0 -9 0 0.0689655 0 0.1034483 0 0.0752351 0 0.0940439 0 -0.7801219 0 0.9562117 0 0.0948276 0 0.0086207 0 0.054054 0 NaN 29
Contig1122 16 0 0 0 8 0 4 0 4 0 -9 0 0.0886076 0 0.0506329 0 0.0828539 0 0.0552359 0 0.7003827 0 -0.8240714 0 0.0759494 0 0.0063291 0 0.0493827 0 NaN 79
Contig11290 5 0 0 0 1 0 3 0 1 0 -9 0 0.0204082 0 0.0510204 0 0.0222635 0 0.0445269 0 -0.7098949 0 1.3652138 0 0.0408163 0 0.005102 0 0.0754716 0 NaN 49
Contig1195 23 0 0 0 4 0 9 0 10 0 -9 0 0.0271318 0 0.0374677 0 0.0295983 0 0.0401691 0 -0.8453224 0 -0.6885303 0 0.0479651 0 0.0156654 0 0.2170022 0 NaN 258
