dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10 5 0 0 0 3 0 2 0 0 0 -9 0 0.0073746 0 0.0044248 0 0.0072405 0 0.004827 0 0.1676555 0 -0.7098949 0 0.0088496 0 0.0029499 0 0.2222222 0 NaN 226
Contig101 3 0 0 0 2 0 1 0 0 0 -9 0 0.0201149 0 0.0086207 0 0.0188088 0 0.0094044 0 0.5915791 0 -0.6123711 0 0.0172414 0 0.0028736 0 0.1025642 0 NaN 58
Contig103 8 0 7 0 0 0 1 0 0 0 -9 0 0 0 0.00246 0 0 0 0.0020127 0 0 0 1.6329898 0 0.0276753 0 0.0264453 0 0.9247312 0 NaN 271
Contig1084 3 0 2 0 1 0 0 0 0 0 -9 0 0.0030303 0 0 0 0.0033058 0 0 0 -0.6123716 0 0 0 0.0136364 0 0.0121212 0 0.8205128 0 NaN 165
Contig10852 2 0 0 0 1 0 1 0 0 0 -9 0 0.0035461 0 0.0047281 0 0.0038685 0 0.0038685 0 -0.6123716 0 1.6329906 0 0.0053191 0 0.001182 0 0.1403509 0 NaN 141
Contig1117 3 0 0 0 1 0 0 0 2 0 -9 0 0.0306122 0 0.0238095 0 0.0333952 0 0.0222635 0 -0.7544498 0 0.59158 0 0.0280612 0 0.0008503 0 0.0175438 0 NaN 49
Contig114 8 0 0 0 4 0 3 0 1 0 -9 0 0.0064257 0 0.0048193 0 0.0065717 0 0.0052574 0 -0.212491 0 -0.7801219 0 0.0099398 0 0.0043173 0 0.3049645 0 NaN 415
Contig11789 4 0 0 0 3 0 1 0 0 0 -9 0 0.0320513 0 0.0096154 0 0.0314685 0 0.0104895 0 0.1676562 0 -0.6123711 0 0.0240385 0 0.0032051 0 0.080808 0 NaN 52
Contig1201 11 0 2 0 6 0 1 0 2 0 -9 0 0.0133333 0 0.005641 0 0.0134266 0 0.005035 0 -0.0686731 0 1.0897623 0 0.0180769 0 0.0085897 0 0.3409669 0 NaN 325
Contig121 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0124378 0 0 0 0.0122117 0 0 0 0.1676549 0 0.0149254 0 0.0087065 0 0.4444445 0 NaN 134
Contig1231 2 0 0 0 1 0 1 0 0 0 -9 0 0.0072464 0 0.0072464 0 0.0079051 0 0.0079051 0 -0.6123711 0 -0.6123711 0 0.0144928 0 0.0072464 0 0.3636364 0 NaN 69
Contig1255 2 0 0 0 1 0 1 0 0 0 -9 0 0.009434 0 0.009434 0 0.0102916 0 0.0102916 0 -0.6123711 0 -0.6123711 0 0.009434 0 0 0 0 0 NaN 53
Contig126 2 0 0 0 1 0 1 0 0 0 -9 0 0.0196078 0 0.0147059 0 0.0160428 0 0.0160428 0 1.6329906 0 -0.6123711 0 0.0220588 0 0.004902 0 0.1403509 0 NaN 34
Contig1305 27 0 0 0 0 0 3 0 24 0 -9 0 0.0697674 0 0.0784884 0 0.0761099 0 0.0856237 0 -0.8578638 0 -0.8598645 0 0.0581395 0 -0.0159884 0 -0.140575 0 NaN 172
Contig13256 5 0 1 0 3 0 1 0 0 0 -9 0 0.0053571 0 0.0017857 0 0.0058442 0 0.0019481 0 -0.7544498 0 -0.6123711 0 0.0107143 0 0.0071429 0 0.5333334 0 NaN 280
Contig133 12 0 0 0 8 0 4 0 0 0 -9 0 0.0050179 0 0.0026882 0 0.0046921 0 0.002346 0 0.6867258 0 1.3652138 0 0.0056452 0 0.0017921 0 0.2099738 0 NaN 930
