dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1013 2 0 0 0 0 0 1 0 1 0 -9 0 0.004902 0 0.0098039 0 0.0053476 0 0.0106952 0 -0.6123711 0 -0.7098949 0 0.0061275 0 -0.0012255 0 -0.1052632 0 NaN 102
Contig10227 5 0 0 0 3 0 2 0 0 0 -9 0 0.0036232 0 0.0024155 0 0.0039526 0 0.002635 0 -0.7544498 0 -0.7098949 0 0.0066425 0 0.0036232 0 0.4067797 0 NaN 414
Contig10314 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.005814 0 0 0 0.0063425 0 0 0 -0.6123703 0 0.0203488 0 0.0174419 0 0.7741935 0 NaN 86
Contig1034 2 0 0 0 2 0 0 0 0 0 -9 0 0.0095238 0 0 0 0.0103896 0 0 0 -0.7098949 0 0 0 0.0142857 0 0.0095238 0 0.5333334 0 NaN 105
Contig10434 2 0 0 0 0 0 0 0 2 0 -9 0 0.0040816 0 0.0047619 0 0.0044527 0 0.0044527 0 -0.7098954 0 0.59158 0 0.0035714 0 -0.0008503 0 -0.1234568 0 NaN 245
Contig10495 3 0 0 0 1 0 0 0 2 0 -9 0 0.0110497 0 0.0073665 0 0.0090407 0 0.0060271 0 2.011867 0 1.893054 0 0.0082873 0 -0.0009208 0 -0.0606061 0 NaN 181
Contig10583 2 0 0 0 1 0 0 0 1 0 -9 0 0.0204678 0 0.0087719 0 0.0191388 0 0.0095694 0 0.5915791 0 -0.6123711 0 0.0197368 0 0.005117 0 0.1666667 0 NaN 57
Contig10601 4 0 0 0 1 0 3 0 0 0 -9 0 0.0017422 0 0.0052265 0 0.0019005 0 0.0057016 0 -0.6123711 0 -0.7544492 0 0.0034843 0 0 0 -1e-07 0 NaN 287
Contig10711 3 0 0 0 0 0 1 0 2 0 -9 0 0.012987 0 0.0194805 0 0.0141677 0 0.0212515 0 -0.7098949 0 -0.7544498 0 0.012987 0 -0.0032468 0 -0.1290323 0 NaN 77
Contig11050 2 0 0 0 2 0 0 0 0 0 -9 0 0.0277778 0 0 0 0.030303 0 0 0 -0.7098949 0 0 0 0.0138889 0 0 0 0 0 NaN 36
Contig11056 3 0 0 0 0 0 1 0 2 0 -9 0 0.0046481 0 0.0059761 0 0.0043463 0 0.0065194 0 0.59158 0 -0.7544498 0 0.0054781 0 0.000166 0 0.0175438 0 NaN 251
Contig11162 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0192308 0 0 0 0.020979 0 0 0 -0.7098949 0 0.0288462 0 0.0192308 0 0.5333333 0 NaN 52
Contig1122 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0023641 0 0 0 0.002579 0 0 0 -0.7098949 0 0.001182 0 0 0 -1e-07 0 NaN 423
Contig11347 2 0 0 0 1 0 1 0 0 0 -9 0 0.00271 0 0.0020325 0 0.0022173 0 0.0022173 0 1.6329898 0 -0.6123716 0 0.0030488 0 0.0006775 0 0.140351 0 NaN 246
Contig11507 2 0 0 0 0 0 1 0 1 0 -9 0 0.0050125 0 0.0075188 0 0.0041012 0 0.0082023 0 1.6329906 0 -0.7098954 0 0.0093985 0 0.0031328 0 0.2222222 0 NaN 133
Contig11795 4 0 0 0 1 0 0 0 3 0 -9 0 0.0081633 0 0.0081633 0 0.0089054 0 0.006679 0 -0.7801223 0 2.0118663 0 0.0091837 0 0.0010204 0 0.0666667 0 NaN 245
Contig11804 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0063291 0 0 0 0.0069045 0 0 0 -0.7544506 0 0.0031646 0 0 0 1e-07 0 NaN 237
Contig1185 2 0 0 0 1 0 0 0 1 0 -9 0 0.0114943 0 0.0057471 0 0.0125392 0 0.0062696 0 -0.7098949 0 -0.6123711 0 0.0071839 0 -0.0014368 0 -0.1052632 0 NaN 87
Contig1188 2 0 0 0 0 0 1 0 1 0 -9 0 0.0099502 0 0.0149254 0 0.0081411 0 0.0162822 0 1.6329898 0 -0.7098949 0 0.011194 0 -0.0012438 0 -0.0606061 0 NaN 67
Contig1219 2 0 0 0 0 0 1 0 1 0 -9 0 0.0016026 0 0.0024038 0 0.0013112 0 0.0026224 0 1.6329906 0 -0.7098949 0 0.0018029 0 -0.0002003 0 -0.0606061 0 NaN 416
Contig12375 4 0 0 0 0 0 0 0 4 0 -9 0 0.0182648 0 0.0182648 0 0.014944 0 0.014944 0 2.0803249 0 2.0803249 0 0.0136986 0 -0.0045662 0 -0.1666666 0 NaN 146
Contig12728 2 0 0 0 0 0 0 0 2 0 -9 0 0.0066225 0 0.0077263 0 0.0072246 0 0.0072246 0 -0.7098939 0 0.5915791 0 0.0057947 0 -0.0013797 0 -0.1234569 0 NaN 151
Contig1304 2 0 0 0 2 0 0 0 0 0 -9 0 0.010101 0 0 0 0.0110193 0 0 0 -0.7098949 0 0 0 0.0050505 0 0 0 1e-07 0 NaN 99
Contig1322 2 0 0 0 0 0 0 0 2 0 -9 0 0.009434 0 0.009434 0 0.0102916 0 0.0102916 0 -0.7098949 0 -0.7098949 0 0.0117925 0 0.0023585 0 0.125 0 NaN 106
Contig13309 4 0 0 0 2 0 1 0 1 0 -9 0 0.005137 0 0.0034247 0 0.005604 0 0.003736 0 -0.7544498 0 -0.7098949 0 0.0047089 0 0.0004281 0 0.0540542 0 NaN 292
Contig13335 2 0 0 0 1 0 1 0 0 0 -9 0 0.0022222 0 0.0016667 0 0.0018182 0 0.0018182 0 1.6329906 0 -0.6123716 0 0.0025 0 0.0005556 0 0.1403509 0 NaN 300
Contig13445 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0057803 0 0 0 0.0063058 0 0 0 -0.7098949 0 0.0028902 0 0 0 0 0 NaN 173
Contig13829 2 0 0 0 1 0 1 0 0 0 -9 0 0.0208333 0 0.0208333 0 0.0227273 0 0.0227273 0 -0.6123711 0 -0.6123711 0 0.0208333 0 0 0 -1e-07 0 NaN 24
Contig14180 2 0 0 0 0 0 1 0 1 0 -9 0 0.002809 0 0.0065543 0 0.0030644 0 0.0061287 0 -0.6123711 0 0.59158 0 0.0042135 0 -0.0004682 0 -0.0606061 0 NaN 178
Contig1434 2 0 0 0 1 0 0 0 1 0 -9 0 0.0106667 0 0.004 0 0.0087273 0 0.0043636 0 1.893055 0 -0.6123711 0 0.008 0 0.0006667 0 0.0493827 0 NaN 125
Contig14364 2 0 0 0 0 0 1 0 1 0 -9 0 0.0027933 0 0.0055866 0 0.0030472 0 0.0060945 0 -0.6123711 0 -0.7098949 0 0.0048883 0 0.0006983 0 0.0869565 0 NaN 179
Contig14615 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0062057 0 0 0 0.0058027 0 0 0 0.5915791 0 0.0039894 0 0.0008865 0 0.1403509 0 NaN 188
Contig14813 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0027211 0 0 0 0.0022263 0 0 0 1.8930532 0 0.0020408 0 0.0006803 0 0.2222223 0 NaN 490
Contig14951 2 0 0 0 1 0 1 0 0 0 -9 0 0.0040984 0 0.0054645 0 0.0044709 0 0.0044709 0 -0.6123711 0 1.6329898 0 0.0102459 0 0.0054645 0 0.3950617 0 NaN 122
Contig15016 2 0 0 0 0 0 1 0 1 0 -9 0 0.0037453 0 0.0065543 0 0.0030644 0 0.0061287 0 1.6329906 0 0.59158 0 0.0042135 0 -0.0009363 0 -0.1159421 0 NaN 178
Contig15198 4 0 0 0 1 0 1 0 2 0 -9 0 0.0041322 0 0.0041322 0 0.0045079 0 0.0045079 0 -0.7544506 0 -0.7544506 0 0.0061983 0 0.0020661 0 0.2222222 0 NaN 363
Contig15342 2 0 0 0 1 0 1 0 0 0 -9 0 0.0005263 0 0.0005263 0 0.0005742 0 0.0005742 0 -0.6123703 0 -0.6123703 0 0.0010526 0 0.0005263 0 0.3636363 0 NaN 950
