dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100 85 0 63 0 8 0 14 0 0 0 39 0 0.0196507 0 0.0327511 0 0.0190552 0 0.0333466 0 0.3090269 0 -0.1811403 0 0.3187773 0 0.2925764 0 0.8645161 0 NaN 229
Contig10008 27 0 26 0 0 0 1 0 0 0 -9 0 0 0 0.0025773 0 0 0 0.0028116 0 0 0 -0.6123716 0 0.1353093 0 0.1340206 0 0.9834515 0 NaN 194
Contig10017 18 0 16 0 0 0 2 0 0 0 -9 0 0 0 0.0172414 0 0 0 0.0188088 0 0 0 -0.7098949 0 0.2844827 0 0.2758621 0 0.9481481 0 NaN 58
Contig10018 50 0 44 0 3 0 3 0 0 0 13 0 0.0102421 0 0.0083799 0 0.0091417 0 0.0091417 0 1.0897616 0 -0.7544492 0 0.2597765 0 0.2504655 0 0.938918 0 NaN 179
Contig1005 12 0 10 0 0 0 2 0 0 0 -9 0 0 0 0.0089744 0 0 0 0.0083916 0 0 0 0.59158 0 0.0865385 0 0.0820513 0 0.9126559 0 NaN 130
Contig10051 8 0 7 0 0 0 1 0 0 0 -9 0 0 0 0.0119048 0 0 0 0.012987 0 0 0 -0.6123711 0 0.172619 0 0.1666667 0 0.9411765 0 NaN 42
Contig101174 27 0 20 0 3 0 4 0 0 0 12 0 0.0125 0 0.0194444 0 0.0136364 0 0.0181818 0 -0.7544498 0 0.6501026 0 0.1854167 0 0.1694444 0 0.8583993 0 NaN 120
Contig10121 10 0 9 0 0 0 1 0 0 0 -9 0 0 0 0.0027933 0 0 0 0.0030472 0 0 0 -0.6123711 0 0.051676 0 0.0502793 0 0.9536424 0 NaN 179
Contig10128 8 0 7 0 0 0 1 0 0 0 -9 0 0 0 0.0350877 0 0 0 0.0287081 0 0 0 1.6329906 0 0.3947369 0 0.377193 0 0.9247312 0 NaN 19
Contig10147 22 0 18 0 1 0 3 0 0 0 -9 0 0.0050505 0 0.0151515 0 0.0055096 0 0.0165289 0 -0.6123711 0 -0.7544498 0 0.2020202 0 0.1919192 0 0.9156626 0 NaN 99
Contig10150 18 0 16 0 0 0 2 0 0 0 -9 0 0 0 0.0204678 0 0 0 0.0191388 0 0 0 0.5915791 0 0.2938597 0 0.2836258 0 0.9406061 0 NaN 57
Contig10160 33 0 32 0 1 0 0 0 0 0 -9 0 0.0060976 0 0 0 0.0066519 0 0 0 -0.6123716 0 0 0 0.3932927 0 0.3902439 0 0.9865125 0 NaN 82
Contig10169 26 0 18 0 2 0 6 0 0 0 13 0 0.0116279 0 0.0387597 0 0.012685 0 0.038055 0 -0.7098939 0 0.1796903 0 0.2383721 0 0.2131783 0 0.8286253 0 NaN 86
Contig10249 29 0 28 0 0 0 1 0 0 0 -9 0 0 0 0.0024272 0 0 0 0.0026478 0 0 0 -0.6123711 0 0.1371359 0 0.1359223 0 0.9846154 0 NaN 206
Contig10266 14 0 12 0 0 0 2 0 0 0 -9 0 0 0 0.0100575 0 0 0 0.0094044 0 0 0 0.5915791 0 0.1099138 0 0.1048851 0 0.9225909 0 NaN 116
Contig1027 18 0 13 0 3 0 2 0 0 0 10 0 0.0458333 0 0.0333333 0 0.0409091 0 0.0272727 0 1.0897616 0 1.893054 0 0.39375 0 0.3541667 0 0.8364084 0 NaN 40
Contig10298 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3181818 0 0.3181818 0 1 0 NaN 22
Contig10359 28 0 25 0 2 0 1 0 0 0 -9 0 0.0042373 0 0.0021186 0 0.0046225 0 0.0023112 0 -0.7098949 0 -0.6123711 0 0.1112288 0 0.1080509 0 0.951049 0 NaN 236
Contig1038 42 0 33 0 3 0 6 0 0 0 13 0 0.0166667 0 0.0351852 0 0.0181818 0 0.0363636 0 -0.7544492 0 -0.3144584 0 0.4111111 0 0.3851852 0 0.8946236 0 NaN 90
Contig10402 10 0 8 0 1 0 1 0 0 0 -9 0 0.0217391 0 0.0289855 0 0.0237154 0 0.0237154 0 -0.6123711 0 1.6329906 0 0.3804348 0 0.3550725 0 0.8888889 0 NaN 23
Contig10440 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1891892 0 0.1891892 0 1 0 NaN 37
Contig10442 4 0 2 0 1 0 1 0 0 0 -9 0 0.0227273 0 0.0227273 0 0.0247934 0 0.0247934 0 -0.6123711 0 -0.6123711 0 0.1363636 0 0.1136364 0 0.7407407 0 NaN 22
Contig10468 59 0 48 0 8 0 3 0 0 0 17 0 0.0345238 0 0.0119048 0 0.0311688 0 0.0116883 0 1.0644257 0 0.1676562 0 0.3767857 0 0.3535714 0 0.8969423 0 NaN 140
Contig10517 13 0 11 0 0 0 2 0 0 0 -9 0 0 0 0.0099715 0 0 0 0.009324 0 0 0 0.5915791 0 0.1047009 0 0.0997151 0 0.9195402 0 NaN 117
Contig10533 6 0 5 0 0 0 1 0 0 0 -9 0 0 0 0.0166667 0 0 0 0.0181818 0 0 0 -0.6123711 0 0.175 0 0.1666667 0 0.9195402 0 NaN 30
Contig10567 14 0 13 0 0 0 1 0 0 0 -9 0 0 0 0.0053763 0 0 0 0.0058651 0 0 0 -0.6123711 0 0.1478495 0 0.1451613 0 0.9686099 0 NaN 93
Contig10578 41 0 38 0 3 0 0 0 0 0 -9 0 0.011236 0 0 0 0.0091931 0 0 0 2.011867 0 0 0 0.2219101 0 0.2162921 0 0.9565217 0 NaN 178
Contig10604 13 0 7 0 1 0 5 0 0 0 7 0 0.0175439 0 0.0745614 0 0.0143541 0 0.0717703 0 1.6329906 0 0.37186 0 0.256579 0 0.2105263 0 0.7231638 0 NaN 38
Contig10632 11 0 11 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1309524 0 0.1309524 0 1 0 NaN 84
Contig10672 12 0 11 0 0 0 1 0 0 0 -9 0 0 0 0.005618 0 0 0 0.0061287 0 0 0 -0.6123711 0 0.1264045 0 0.1235955 0 0.9617487 0 NaN 89
Contig10696 17 0 14 0 0 0 3 0 0 0 -9 0 0 0 0.0134804 0 0 0 0.0120321 0 0 0 1.0897616 0 0.1121324 0 0.1053922 0 0.8993464 0 NaN 136
Contig10710 27 0 24 0 1 0 2 0 0 0 -9 0 0.0043103 0 0.0100575 0 0.0047022 0 0.0094044 0 -0.6123711 0 0.5915791 0 0.2198276 0 0.2126437 0 0.9441786 0 NaN 116
Contig10711 20 0 14 0 1 0 5 0 0 0 7 0 0.0082305 0 0.0308642 0 0.006734 0 0.03367 0 1.6329898 0 -0.7968436 0 0.212963 0 0.1934156 0 0.8497175 0 NaN 81
Contig10759 21 0 19 0 1 0 1 0 0 0 -9 0 0.0025253 0 0.0025253 0 0.0027548 0 0.0027548 0 -0.6123711 0 -0.6123711 0 0.0984849 0 0.0959596 0 0.9559748 0 NaN 198
Contig10770 9 0 7 0 1 0 1 0 0 0 -9 0 0.0135135 0 0.018018 0 0.014742 0 0.014742 0 -0.6123716 0 1.6329906 0 0.2094595 0 0.1936937 0 0.8753181 0 NaN 37
Contig10806 10 0 10 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3448276 0 0.3448276 0 1 0 NaN 29
Contig10809 24 0 22 0 1 0 1 0 0 0 -9 0 0.0033784 0 0.0033784 0 0.0036855 0 0.0036855 0 -0.6123716 0 -0.6123716 0 0.152027 0 0.1486486 0 0.9617487 0 NaN 148
Contig10825 125 0 106 0 4 0 15 0 0 0 39 0 0.0046595 0 0.0168459 0 0.0046921 0 0.0175953 0 -0.0650107 0 -0.4330601 0 0.2408602 0 0.2301075 0 0.9244061 0 NaN 465
Contig10834 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1034483 0 0.1034483 0 1 0 NaN 29
Contig10837 40 0 37 0 1 0 2 0 0 0 -9 0 0.0071685 0 0.0125448 0 0.0058651 0 0.0117302 0 1.6329906 0 0.59158 0 0.4112903 0 0.4014337 0 0.9588015 0 NaN 93
Contig1084 29 0 25 0 1 0 3 0 0 0 -9 0 0.0040984 0 0.0136612 0 0.0044709 0 0.0134128 0 -0.6123711 0 0.1676555 0 0.2151639 0 0.2062842 0 0.9299461 0 NaN 122
Contig10865 8 0 5 0 2 0 1 0 0 0 -9 0 0.0343137 0 0.0147059 0 0.0320856 0 0.0160428 0 0.59158 0 -0.6123711 0 0.1911765 0 0.1666667 0 0.7953216 0 NaN 34
Contig10877 36 0 31 0 0 0 5 0 0 0 7 0 0 0 0.0223214 0 0 0 0.0243506 0 0 0 -0.7968436 0 0.3013393 0 0.2901786 0 0.9369369 0 NaN 112
Contig10887 12 0 11 0 0 0 1 0 0 0 -9 0 0 0 0.0138889 0 0 0 0.0151515 0 0 0 -0.6123711 0 0.3125 0 0.3055556 0 0.9617487 0 NaN 36
Contig10890 23 0 22 0 0 0 1 0 0 0 -9 0 0 0 0.0031056 0 0 0 0.0033879 0 0 0 -0.6123711 0 0.1381988 0 0.136646 0 0.9805014 0 NaN 161
Contig10893 72 0 61 0 0 0 11 0 0 0 17 0 0 0 0.0183532 0 0 0 0.0178571 0 0 0 0.2791353 0 0.1956845 0 0.1865079 0 0.9207224 0 NaN 336
