dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig101523 4 0 0 0 4 0 0 0 0 0 -9 0 0.0240741 0 0 0 0.0242424 0 0 0 -0.0650096 0 0 0 0.0194444 0 0.0074074 0 0.2601626 0 NaN 90
Contig103932 5 0 2 0 3 0 0 0 0 0 -9 0 0.007772 0 0 0 0.0084786 0 0 0 -0.7544498 0 0 0 0.0194301 0 0.015544 0 0.6956522 0 NaN 193
Contig111427 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0042626 0 0 0 0.0041851 0 0 0 0.1676555 0 0.0038363 0 0.001705 0 0.3137255 0 NaN 391
Contig111755 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0044444 0 0 0 0.0048485 0 0 0 -0.7098949 0 0.0022222 0 0 0 0 0 NaN 225
Contig112533 3 0 0 0 0 0 2 0 1 0 -9 0 0.0047619 0 0.0142857 0 0.0051948 0 0.0155844 0 -0.6123711 0 -0.7544498 0 0.0107143 0 0.0011905 0 0.0666667 0 NaN 105
Contig113086 4 0 0 0 2 0 2 0 0 0 -9 0 0.0040486 0 0.0047233 0 0.0044166 0 0.0044166 0 -0.7098949 0 0.5915791 0 0.0050607 0 0.0006748 0 0.0808081 0 NaN 247
Contig114164 4 0 0 0 2 0 1 0 1 0 -9 0 0.0061111 0 0.0044444 0 0.0054545 0 0.0036364 0 1.089761 0 1.893054 0 0.0066667 0 0.0013889 0 0.1307189 0 NaN 300
Contig117169 3 0 0 0 3 0 0 0 0 0 -9 0 0.0095785 0 0 0 0.0094044 0 0 0 0.1676555 0 0 0 0.0057471 0 0.0009579 0 0.1025641 0 NaN 174
Contig117717 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0078829 0 0 0 0.007371 0 0 0 0.5915791 0 0.0050676 0 0.0011261 0 0.1403509 0 NaN 148
Contig119024 2 0 0 0 2 0 0 0 0 0 -9 0 0.0037736 0 0 0 0.0041166 0 0 0 -0.7098949 0 0 0 0.0056604 0 0.0037736 0 0.5333334 0 NaN 265
Contig120331 2 0 0 0 2 0 0 0 0 0 -9 0 0.0066667 0 0 0 0.0072727 0 0 0 -0.7098954 0 0 0 0.0033333 0 0 0 1e-07 0 NaN 150
Contig120578 4 0 0 0 0 0 1 0 3 0 -9 0 0.01 0 0.0144444 0 0.0109091 0 0.0145455 0 -0.7544498 0 -0.0650096 0 0.0158333 0 0.0036111 0 0.1444445 0 NaN 150
Contig123522 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0106383 0 0 0 0.0116054 0 0 0 -0.7098954 0 0.0053191 0 0 0 0 0 NaN 94
Contig126044 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0041152 0 0 0 0.0044893 0 0 0 -0.7098954 0 0.0102881 0 0.0082305 0 0.6956522 0 NaN 243
Contig127148 3 0 0 0 1 0 2 0 0 0 -9 0 0.0039683 0 0.010582 0 0.004329 0 0.008658 0 -0.6123711 0 1.893054 0 0.0099206 0 0.0026455 0 0.172043 0 NaN 126
Contig127564 2 0 0 0 0 0 1 0 1 0 -9 0 0.0055556 0 0.0111111 0 0.0060606 0 0.0121212 0 -0.6123711 0 -0.7098949 0 0.0069444 0 -0.0013889 0 -0.1052632 0 NaN 90
Contig128418 2 0 0 0 1 0 0 0 1 0 -9 0 0.0037313 0 0.0018657 0 0.0040706 0 0.0020353 0 -0.7098949 0 -0.6123711 0 0.0023321 0 -0.0004664 0 -0.1052632 0 NaN 268
Contig128724 4 0 1 0 3 0 0 0 0 0 -9 0 0.0119048 0 0 0 0.012987 0 0 0 -0.7544498 0 0 0 0.0257937 0 0.0198413 0 0.6557377 0 NaN 126
Contig129374 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0022523 0 0 0 0.002457 0 0 0 -0.6123711 0 0.0056306 0 0.0045045 0 0.6956521 0 NaN 222
Contig131310 2 0 0 0 2 0 0 0 0 0 -9 0 0.005698 0 0 0 0.004662 0 0 0 1.893055 0 0 0 0.0042735 0 0.0014245 0 0.2222222 0 NaN 234
Contig131871 2 0 0 0 2 0 0 0 0 0 -9 0 0.0053763 0 0 0 0.0058651 0 0 0 -0.7098949 0 0 0 0.0080645 0 0.0053763 0 0.5333333 0 NaN 186
Contig134032 2 0 0 0 1 0 1 0 0 0 -9 0 0.0048077 0 0.0064103 0 0.0052448 0 0.0052448 0 -0.6123711 0 1.6329906 0 0.0072115 0 0.0016026 0 0.1403509 0 NaN 104
Contig136042 3 0 0 0 1 0 1 0 1 0 -9 0 0.0050251 0 0.0058626 0 0.005482 0 0.005482 0 -0.7098949 0 0.5915791 0 0.0075377 0 0.0020938 0 0.1801802 0 NaN 199
Contig137151 3 0 1 0 2 0 0 0 0 0 -9 0 0.004415 0 0 0 0.0036123 0 0 0 1.893054 0 0 0 0.0066225 0 0.004415 0 0.5333334 0 NaN 302
Contig138400 2 0 0 0 1 0 1 0 0 0 -9 0 0.0035714 0 0.0035714 0 0.0038961 0 0.0038961 0 -0.6123711 0 -0.6123711 0 0.0071429 0 0.0035714 0 0.3636364 0 NaN 140
Contig139001 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0138889 0 0 0 0.0151515 0 0 0 -0.7098949 0 0.0347222 0 0.0277778 0 0.6956522 0 NaN 72
Contig140694 2 0 0 0 1 0 1 0 0 0 -9 0 0.0114943 0 0.0086207 0 0.0094044 0 0.0094044 0 1.6329906 0 -0.6123711 0 0.012931 0 0.0028736 0 0.1403508 0 NaN 58
Contig143073 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0068729 0 0 0 0.0056232 0 0 0 1.8930532 0 0.0051546 0 0.0017182 0 0.2222223 0 NaN 194
Contig143943 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0086207 0 0 0 0.0094044 0 0 0 -0.7098949 0 0.0086207 0 0.0043103 0 0.3636363 0 NaN 116
Contig145792 2 0 0 0 2 0 0 0 0 0 -9 0 0.016129 0 0 0 0.0175953 0 0 0 -0.7098949 0 0 0 0.0241935 0 0.016129 0 0.5333334 0 NaN 62
Contig145851 2 0 0 0 2 0 0 0 0 0 -9 0 0.0172414 0 0 0 0.0188088 0 0 0 -0.7098949 0 0 0 0.0258621 0 0.0172414 0 0.5333333 0 NaN 58
Contig147036 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.010101 0 0 0 0.0110193 0 0 0 -0.7098949 0 0.0050505 0 0 0 1e-07 0 NaN 99
Contig147588 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0147059 0 0 0 0.0160428 0 0 0 -0.7098949 0 0.0073529 0 0 0 0 0 NaN 68
Contig150784 2 0 0 0 1 0 0 0 1 0 -9 0 0.0147059 0 0.0073529 0 0.0160428 0 0.0080214 0 -0.7098949 0 -0.6123711 0 0.0091912 0 -0.0018382 0 -0.1052632 0 NaN 68
Contig150961 2 0 0 0 2 0 0 0 0 0 -9 0 0.0128205 0 0 0 0.013986 0 0 0 -0.7098949 0 0 0 0.0192308 0 0.0128205 0 0.5333333 0 NaN 78
Contig151695 3 0 1 0 2 0 0 0 0 0 -9 0 0.0075758 0 0 0 0.0082645 0 0 0 -0.7098949 0 0 0 0.0189394 0 0.0151515 0 0.6956522 0 NaN 132
Contig157503 2 0 0 0 2 0 0 0 0 0 -9 0 0.0106667 0 0 0 0.0087273 0 0 0 1.893055 0 0 0 0.008 0 0.0026667 0 0.2222221 0 NaN 125
Contig158425 2 0 0 0 2 0 0 0 0 0 -9 0 0.0065543 0 0 0 0.0061287 0 0 0 0.59158 0 0 0 0.0042135 0 0.0009363 0 0.1403509 0 NaN 178
Contig158729 3 0 0 0 2 0 0 0 1 0 -9 0 0.0105634 0 0.0046948 0 0.0115237 0 0.0038412 0 -0.7544498 0 1.6329906 0 0.0140845 0 0.0064554 0 0.325926 0 NaN 142
Contig160902 2 0 0 0 1 0 1 0 0 0 -9 0 0.0013624 0 0.0013624 0 0.0014863 0 0.0014863 0 -0.6123711 0 -0.6123711 0 0.0013624 0 0 0 1e-07 0 NaN 367
