dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig100294 2 0 1 0 1 0 0 0 0 0 -9 0 0.0033113 0 0 0 0.0036123 0 0 0 -0.6123703 0 0 0 0.0082781 0 0.0066225 0 0.6956522 0 NaN 151
Contig10107 4 0 0 0 3 0 1 0 0 0 -9 0 0.0576923 0 0.0192308 0 0.0629371 0 0.020979 0 -0.7544498 0 -0.6123711 0 0.0384615 0 0 0 0 0 NaN 26
Contig102192 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0131579 0 0 0 0.0143541 0 0 0 -0.7098954 0 0.0131579 0 0.0065789 0 0.3636364 0 NaN 76
Contig102480 4 0 1 0 1 0 2 0 0 0 -9 0 0.0082305 0 0.0144033 0 0.006734 0 0.013468 0 1.6329898 0 0.5915791 0 0.0277778 0 0.0164609 0 0.4539007 0 NaN 81
Contig104559 2 0 1 0 1 0 0 0 0 0 -9 0 0.004065 0 0 0 0.0044346 0 0 0 -0.6123716 0 0 0 0.0101626 0 0.0081301 0 0.6956522 0 NaN 123
Contig106596 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0224359 0 0 0 0.020979 0 0 0 0.59158 0 0.0336538 0 0.0224359 0 0.5333333 0 NaN 52
Contig109123 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.004717 0 0 0 0.0051458 0 0 0 -0.6123711 0 0.0117925 0 0.009434 0 0.6956522 0 NaN 106
Contig109155 2 0 0 0 0 0 0 0 2 0 -9 0 0.0224359 0 0.0192308 0 0.020979 0 0.020979 0 0.59158 0 -0.7098949 0 0.0168269 0 -0.0040064 0 -0.1234568 0 NaN 52
Contig109299 4 0 0 0 0 0 3 0 1 0 -9 0 0.0026178 0 0.0104712 0 0.0028558 0 0.0114231 0 -0.6123716 0 -0.7801223 0 0.0058901 0 -0.0006544 0 -0.060606 0 NaN 191
Contig110024 3 0 0 0 3 0 0 0 0 0 -9 0 0.0292398 0 0 0 0.0287081 0 0 0 0.1676555 0 0 0 0.0175439 0 0.002924 0 0.1025641 0 NaN 57
Contig110481 2 0 0 0 0 0 0 0 2 0 -9 0 0.0169082 0 0.0144928 0 0.0158103 0 0.0158103 0 0.5915791 0 -0.7098949 0 0.0126812 0 -0.0030193 0 -0.1234567 0 NaN 69
Contig11124 3 0 0 0 2 0 1 0 0 0 -9 0 0.03125 0 0.015625 0 0.0340909 0 0.0170455 0 -0.7098949 0 -0.6123711 0 0.0546875 0 0.03125 0 0.4324324 0 NaN 32
Contig111339 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227273 0 0.0227273 0 1 0 NaN 88
Contig111461 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0087065 0 0 0 0.0081411 0 0 0 0.59158 0 0.005597 0 0.0012438 0 0.1403508 0 NaN 134
Contig112315 2 0 0 0 2 0 0 0 0 0 -9 0 0.0108696 0 0 0 0.0118577 0 0 0 -0.7098949 0 0 0 0.0054348 0 0 0 -1e-07 0 NaN 92
Contig112532 2 0 0 0 1 0 1 0 0 0 -9 0 0.0072464 0 0.0072464 0 0.0079051 0 0.0079051 0 -0.6123711 0 -0.6123711 0 0.0144928 0 0.0072464 0 0.3636364 0 NaN 69
Contig113410 2 0 0 0 0 0 1 0 1 0 -9 0 0.0263158 0 0.0614035 0 0.0287081 0 0.0574163 0 -0.6123716 0 0.5915791 0 0.0394737 0 -0.004386 0 -0.0606061 0 NaN 19
Contig113977 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0155039 0 0.0155039 0 1 0 NaN 129
Contig117583 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0148148 0 0.0148148 0 1 0 NaN 135
Contig119247 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0175439 0 0 0 0.0191388 0 0 0 -0.7098949 0 0.0263158 0 0.0175439 0 0.5333334 0 NaN 57
Contig119324 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0119826 0 0 0 0.0106952 0 0 0 1.0897616 0 0.0081699 0 0.0021786 0 0.172043 0 NaN 153
Contig11982 10 0 0 0 6 0 3 0 1 0 -9 0 0.0625 0 0.0386905 0 0.0681818 0 0.038961 0 -0.8173354 0 -0.0650107 0 0.0513393 0 0.000744 0 0.0083334 0 NaN 56
Contig12014 2 0 0 0 1 0 1 0 0 0 -9 0 0.0073529 0 0.0073529 0 0.0080214 0 0.0080214 0 -0.6123711 0 -0.6123711 0 0.0220588 0 0.0147059 0 0.5333334 0 NaN 68
Contig121092 2 0 0 0 0 0 1 0 1 0 -9 0 0.0061162 0 0.0091743 0 0.0050042 0 0.0100083 0 1.6329898 0 -0.7098949 0 0.0068807 0 -0.0007645 0 -0.0606061 0 NaN 109
Contig121746 3 0 2 0 0 0 1 0 0 0 -9 0 0 0 0.0064103 0 0 0 0.006993 0 0 0 -0.6123711 0 0.0288462 0 0.025641 0 0.8205128 0 NaN 78
Contig122019 2 0 0 0 1 0 1 0 0 0 -9 0 0.0050125 0 0.0050125 0 0.0041012 0 0.0041012 0 1.6329906 0 1.6329906 0 0.0075188 0 0.0025063 0 0.2222222 0 NaN 133
Contig122069 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0229885 0 0 0 0.0250784 0 0 0 -0.7801219 0 0.0344828 0 0.0229885 0 0.5333334 0 NaN 87
Contig123985 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.04 0 0 0 0.0436364 0 0 0 -0.7801219 0 0.04 0 0.02 0 0.3636364 0 NaN 50
Contig127535 3 0 0 0 0 0 1 0 2 0 -9 0 0.0192308 0 0.0384615 0 0.020979 0 0.0314685 0 -0.7098949 0 2.011867 0 0.0288462 0 0 0 -1e-07 0 NaN 52
