dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig103395 9 0 6 0 3 0 0 0 0 0 -9 0 0.03 0 0 0 0.0327273 0 0 0 -0.7544498 0 0 0 0.145 0 0.13 0 0.832 0 NaN 50
Contig104364 2 0 1 0 1 0 0 0 0 0 -9 0 0.020202 0 0 0 0.0165289 0 0 0 1.6329906 0 0 0 0.0454545 0 0.0353535 0 0.6666667 0 NaN 33
Contig131732 12 0 6 0 5 0 1 0 0 0 8 0 0.0218579 0 0.0040984 0 0.0223547 0 0.0044709 0 -0.2124918 0 -0.6123711 0 0.0635246 0 0.0505464 0 0.6899767 0 NaN 122
Contig166619 13 0 2 0 7 0 4 0 0 0 -9 0 0.0271318 0 0.0155039 0 0.0295983 0 0.0169133 0 -0.8173354 0 -0.7801219 0 0.0445736 0 0.0232558 0 0.384 0 NaN 129
Contig186589 3 0 1 0 2 0 0 0 0 0 -9 0 0.0175439 0 0 0 0.0191388 0 0 0 -0.7098949 0 0 0 0.0350877 0 0.0263158 0 0.6315789 0 NaN 57
Contig220897 15 0 10 0 3 0 2 0 0 0 8 0 0.0171821 0 0.0103093 0 0.0168697 0 0.0112465 0 0.1676555 0 -0.7098954 0 0.1237113 0 0.1099656 0 0.8205128 0 NaN 97
Contig225744 4 0 1 0 1 0 2 0 0 0 -9 0 0.0113636 0 0.0227273 0 0.0123967 0 0.0247934 0 -0.6123711 0 -0.7098949 0 0.0511364 0 0.0340909 0 0.5333333 0 NaN 44
Contig227010 11 0 3 0 5 0 3 0 0 0 -9 0 0.0566038 0 0.0283019 0 0.051458 0 0.0308748 0 0.9562117 0 -0.7544498 0 0.1084906 0 0.0660377 0 0.4705883 0 NaN 53
Contig23744 10 0 8 0 0 0 2 0 0 0 -9 0 0 0 0.019774 0 0 0 0.01849 0 0 0 0.5915791 0 0.1483051 0 0.1384181 0 0.8888889 0 NaN 59
Contig239157 5 0 4 0 1 0 0 0 0 0 -9 0 0.0072464 0 0 0 0.0059289 0 0 0 1.6329906 0 0 0 0.048913 0 0.0452899 0 0.877193 0 NaN 92
Contig253845 2 0 1 0 1 0 0 0 0 0 -9 0 0.0192308 0 0 0 0.020979 0 0 0 -0.6123711 0 0 0 0.0480769 0 0.0384615 0 0.6956521 0 NaN 26
Contig280985 5 0 3 0 2 0 0 0 0 0 -9 0 0.030303 0 0 0 0.0330579 0 0 0 -0.7098949 0 0 0 0.1060606 0 0.0909091 0 0.7741935 0 NaN 33
Contig28778 4 0 1 0 1 0 1 0 1 0 -9 0 0.016129 0 0.016129 0 0.0175953 0 0.0175953 0 -0.7098949 0 -0.7098949 0 0.0302419 0 0.0141129 0 0.3333334 0 NaN 62
Contig289084 16 0 7 0 6 0 2 0 1 0 7 0 0.0277778 0 0.013285 0 0.027668 0 0.0118577 0 0.0389208 0 1.0897623 0 0.0824275 0 0.0618961 0 0.6327161 0 NaN 138
Contig309055 2 0 0 0 2 0 0 0 0 0 -9 0 0.0614035 0 0 0 0.0574163 0 0 0 0.5915791 0 0 0 0.0394737 0 0.0087719 0 0.1403509 0 NaN 19
Contig331709 6 0 2 0 3 0 1 0 0 0 -9 0 0.0724638 0 0.0217391 0 0.0711462 0 0.0237154 0 0.1676555 0 -0.6123711 0 0.1413043 0 0.0942029 0 0.5333334 0 NaN 23
Contig33429 5 0 4 0 1 0 0 0 0 0 -9 0 0.0057471 0 0 0 0.0062696 0 0 0 -0.6123711 0 0 0 0.0545977 0 0.0517241 0 0.9113924 0 NaN 87
Contig341974 13 0 6 0 5 0 2 0 0 0 8 0 0.0140449 0 0.005618 0 0.0153218 0 0.0061287 0 -0.7968428 0 -0.7098949 0 0.0491573 0 0.0393258 0 0.6956522 0 NaN 178
Contig343671 10 0 8 0 1 0 1 0 0 0 -9 0 0.0042373 0 0.0042373 0 0.0046225 0 0.0046225 0 -0.6123711 0 -0.6123711 0 0.0720339 0 0.0677966 0 0.9014084 0 NaN 118
Contig356185 5 0 2 0 2 0 1 0 0 0 -9 0 0.015625 0 0.0078125 0 0.0170455 0 0.0085227 0 -0.7098949 0 -0.6123711 0 0.0585938 0 0.046875 0 0.6956522 0 NaN 64
Contig359426 7 0 5 0 0 0 2 0 0 0 -9 0 0 0 0.0192308 0 0 0 0.020979 0 0 0 -0.7098949 0 0.1153846 0 0.1057692 0 0.8627451 0 NaN 52
Contig36488 6 0 0 0 5 0 1 0 0 0 -9 0 0.1388889 0 0.0277778 0 0.1515152 0 0.030303 0 -0.7968436 0 -0.6123711 0 0.1111111 0 0.0277778 0 0.16 0 NaN 18
Contig376164 10 0 6 0 4 0 0 0 0 0 -9 0 0.025641 0 0 0 0.027972 0 0 0 -0.7801219 0 0 0 0.0897436 0 0.0769231 0 0.7741935 0 NaN 78
Contig385919 6 0 2 0 2 0 2 0 0 0 -9 0 0.0185185 0 0.0216049 0 0.020202 0 0.020202 0 -0.7098949 0 0.5915791 0 0.0601852 0 0.0401235 0 0.5333334 0 NaN 54
Contig398456 14 0 2 0 10 0 2 0 0 0 -9 0 0.1111111 0 0.0259259 0 0.1212121 0 0.0242424 0 -0.8337865 0 0.59158 0 0.1611111 0 0.0925926 0 0.4357298 0 NaN 45
Contig409394 9 0 4 0 3 0 2 0 0 0 -9 0 0.0241546 0 0.0144928 0 0.0237154 0 0.0158103 0 0.1676555 0 -0.7098949 0 0.0869565 0 0.0676329 0 0.6666666 0 NaN 69
Contig410850 11 0 8 0 2 0 1 0 0 0 -9 0 0.0131579 0 0.0087719 0 0.0143541 0 0.007177 0 -0.7098954 0 1.6329906 0 0.1184211 0 0.1074561 0 0.8484849 0 NaN 76
