dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10036 7 0 4 0 2 0 0 0 1 0 -9 0 0.0227273 0 0.0075758 0 0.0247934 0 0.0082645 0 -0.7544498 0 -0.6123711 0 0.0738636 0 0.0587121 0 0.6888888 0 NaN 66
Contig10053 9 0 2 0 0 0 7 0 0 0 -9 0 0 0 0.0636364 0 0 0 0.0694215 0 0 0 -0.8173354 0 0.0863636 0 0.0545455 0 0.4948454 0 NaN 55
Contig10056 2 0 0 0 1 0 1 0 0 0 -9 0 0.0217391 0 0.0217391 0 0.0237154 0 0.0237154 0 -0.6123711 0 -0.6123711 0 0.0217391 0 0 0 -1e-07 0 NaN 23
Contig10075 19 0 6 0 1 0 12 0 0 0 8 0 0.0072464 0 0.0724638 0 0.0059289 0 0.0711462 0 1.6329906 0 0.1867684 0 0.1195652 0 0.0797101 0 0.5333334 0 NaN 92
Contig10081 8 0 1 0 4 0 2 0 1 0 -9 0 0.0784314 0 0.0441176 0 0.0802139 0 0.0481283 0 -0.212491 0 -0.7544498 0 0.0992647 0 0.0379902 0 0.2616034 0 NaN 34
Contig10091 6 0 1 0 1 0 4 0 0 0 -9 0 0.0045455 0 0.019697 0 0.0049587 0 0.0198347 0 -0.6123716 0 -0.0650096 0 0.0318182 0 0.019697 0 0.4814815 0 NaN 110
Contig10092 30 0 1 0 14 0 11 0 4 0 -9 0 0.1038012 0 0.0687134 0 0.0861244 0 0.0717703 0 2.0983014 0 -0.4330606 0 0.122807 0 0.0365497 0 0.1949318 0 NaN 114
Contig10106 25 0 2 0 8 0 13 0 2 0 -9 0 0.0492424 0 0.0606061 0 0.0413223 0 0.0619835 0 1.9177089 0 -0.2259444 0 0.092803 0 0.0378788 0 0.2826855 0 NaN 132
Contig10109 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0120482 0 0 0 0.0131435 0 0 0 -0.7098954 0 0.0240964 0 0.0180723 0 0.631579 0 NaN 83
Contig10123 4 0 2 0 0 0 2 0 0 0 -9 0 0 0 0.0166667 0 0 0 0.0155844 0 0 0 0.59158 0 0.0464286 0 0.0380952 0 0.7231638 0 NaN 70
