dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10 8 0 6 0 2 0 0 0 0 0 -9 0 0.0044053 0 0 0 0.0048058 0 0 0 -0.7098939 0 0 0 0.030837 0 0.0286344 0 0.8813559 0 NaN 227
Contig100 8 0 8 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509554 0 0.0509554 0 1 0 NaN 157
Contig101 3 0 2 0 1 0 0 0 0 0 -9 0 0.0086207 0 0 0 0.0094044 0 0 0 -0.6123711 0 0 0 0.0387931 0 0.0344828 0 0.8205128 0 NaN 58
Contig103 15 0 14 0 1 0 0 0 0 0 -9 0 0.0024691 0 0 0 0.0020202 0 0 0 1.6329898 0 0 0 0.0537037 0 0.0524691 0 0.960452 0 NaN 270
Contig1033 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.038835 0 0.038835 0 1 0 NaN 103
Contig104 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0041322 0 0 0 0.0045079 0 0 0 -0.6123716 0 0.035124 0 0.0330578 0 0.9014084 0 NaN 121
Contig105 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365854 0 0.0365854 0 1 0 NaN 164
Contig1065 10 0 8 0 0 0 2 0 0 0 -9 0 0 0 0.009434 0 0 0 0.0102916 0 0 0 -0.7098949 0 0.0849057 0 0.0801887 0 0.9066666 0 NaN 106
Contig1072 3 0 2 0 0 0 1 0 0 0 -9 0 0 0 0.0119048 0 0 0 0.012987 0 0 0 -0.6123711 0 0.0535714 0 0.047619 0 0.8205128 0 NaN 42
Contig1084 9 0 9 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.054878 0 0.054878 0 1 0 NaN 164
Contig10852 7 0 3 0 1 0 3 0 0 0 -9 0 0.0047281 0 0.0118203 0 0.0038685 0 0.0116054 0 1.6329906 0 0.1676562 0 0.0319149 0 0.0236407 0 0.620155 0 NaN 141
Contig1095 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0430108 0 0.0430108 0 1 0 NaN 93
Contig1107 4 0 3 0 1 0 0 0 0 0 -9 0 0.0071429 0 0 0 0.0077922 0 0 0 -0.6123711 0 0 0 0.0535714 0 0.05 0 0.8888889 0 NaN 70
Contig1117 5 0 2 0 3 0 0 0 0 0 -9 0 0.0277778 0 0 0 0.0272727 0 0 0 0.1676555 0 0 0 0.05 0 0.0361111 0 0.5977012 0 NaN 60
Contig112 7 0 6 0 0 0 1 0 0 0 -9 0 0 0 0.0045045 0 0 0 0.004914 0 0 0 -0.6123711 0 0.0608108 0 0.0585586 0 0.9369369 0 NaN 111
Contig1128 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.047619 0 0.047619 0 1 0 NaN 84
Contig114 26 0 20 0 4 0 2 0 0 0 9 0 0.0048193 0 0.0024096 0 0.0052574 0 0.0026287 0 -0.7801219 0 -0.7098949 0 0.0542169 0 0.0506024 0 0.8888889 0 NaN 415
Contig11548 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016129 0 0.016129 0 1 0 NaN 124
